,DFT,ML
AWOLUU_FSR,3.230167,3.1198713832312492
CUYDEG_FSR,0.86659,0.5005029030431558
MOCHES_FSR,3.447431,3.730018145621438
GIMKUJ_FSR,2.761485,2.6747848132983663
POCTAD_FSR,1.713882,2.4994150909490287
CIMRUN_FSR,2.2017599999999997,2.1138679227938013
ELAFUT_FSR,2.5256540000000003,2.5919231421706996
KICCAD_FSR,0.8711730000000001,0.6283067190341995
PIJGAR_FSR,1.8264200000000002,2.339216558044967
HIPMIE_FSR,2.177555,2.478092755177279
PAMGER_FSR,0.4704000000000002,0.7163991171841957
NUZZEN_FSR,0.8880379999999999,1.2538402070270465
ADABEO_FSR,0.7275720000000001,0.7154218386221274
MUQBEG_FSR,3.341443,3.025914282033341
SETCUQ_FSR,3.260545,2.9594578652195125
DOHFOW_FSR,3.576257,3.3614045358797213
NUWVUX_FSR,2.915627,2.4924580007656587
GIWYET_FSR,2.952515,2.7782451446460854
ODITUR_FSR,2.8079419999999997,2.473343367551159
UXOLAW_FSR,3.514914,2.6261940808143436
GIZKEG_FSR,2.5879060000000003,2.43224972057995
EPUMEJ_FSR,0.13573600000000008,0.5242931883653341
FOWGII_FSR,2.888177,3.0683315003993528
QEZNIU_FSR,2.342084,2.3350311010387763
NIVXAU_FSR,0.3430660000000001,0.6138890671031376
CUYDAC_FSR,0.908876,0.7993681554157632
PETXUI_FSR,2.6343050000000003,2.552467137456137
HORWAM_FSR,0.7218,0.7737354705849635
DUKROR_FSR,0.765755,0.6456540769542585
CUPYZP02_FSR,0.8577970000000001,0.9247082506086599
HUPZID_FSR,3.192268,2.776985400039152
XUKYUY_FSR,0.866174,0.6435519689076798
DUZJAK01_FSR,2.195424,2.3491491648505516
OFABIG_FSR,2.748797,2.58886134327021
GERCAK_FSR,0.6857890000000002,0.8416231768363218
QACSAQ_FSR,3.1363,2.7721158388733826
BURBAS_FSR,2.404103,2.4359916095626915
WUYRIS_FSR,2.597429,2.1116783864866875
LELCOV_FSR,0.798605,0.8611112899507418
ESATIC_FSR,2.232673,2.1374707947855294
RAMSUT01_FSR,3.0810400000000002,3.274654003671575
PAZXOD_FSR,0.234922,0.238145577122161
BESFUD_FSR,0.970892,0.9039210420262265
CIBQUA_FSR,2.8406510000000003,2.9790767067918456
ODOJAT_FSR,4.806987,4.748730764018532
GINJAR_FSR,2.773929,2.844184271945558
DOZQUF_FSR,1.031987,0.7535013858991846
MONPIQ_FSR,3.303612,3.434289942910013
HOKYOX_FSR,1.369826,0.9321928362968812
CUGREC_FSR,4.4096720000000005,4.084883877776747
DIPQIE_FSR,2.98936,3.277933770602413
NARLEZ_FSR,2.383767,2.488813179978017
ROMTET_FSR,3.086243,3.358906933669058
PUFYOG_FSR,2.977698,2.4814869149520717
AHAHIB_FSR,3.177025,2.931096011373164
BUKFAQ_FSR,1.442036,1.21588351976704
KIVGEC_FSR,0.480496,0.7613065311619494
OHETOL_FSR,2.320416,2.870532028341046
UZAVOH_FSR,0.525447,0.8825648619615762
IBEWAN_FSR,2.316331,2.1890959431386254
LAWQAD_FSR,2.596071,2.469253679469201
RAWPOV_FSR,1.9630150000000002,2.4673449781950367
CIQQOK_FSR,3.018711,3.194033315019297
LOFJOG_FSR,3.223722,3.085295465625255
KIBRET_FSR,1.6588060000000002,2.480297669861187
ATOMIF_FSR,0.6932680000000002,1.1762852577108376
UNINEL_FSR,2.535918,2.584636769415056
FIHWOK_FSR,1.2296479999999999,0.8609817910625921
NAGZIH_FSR,0.8578530000000001,0.9664782239603085
ERUCOL_FSR,0.11677699999999992,0.6351675470380513
DIFSER_FSR,1.5359509999999998,1.6425963000849002
LOJLAZ_FSR,0.17973399999999995,0.5593310823276703
EBODEF_FSR,1.990789,2.67990356885997
GIQRAC_FSR,1.290748,1.225828932754709
UFOGAZ_FSR,4.03246,4.061726704115813
AXUFAB_FSR,3.349189,3.1029550584742243
NAQFER_FSR,0.8087360000000001,1.2069188807879674
KIGFAH_FSR,2.875328,2.7290558358200734
RUVYOX_FSR,2.210711,2.5082168522481965
EHESUH_FSR,2.6618320000000004,2.3779454545784304
DECBAQ_FSR,0.12912400000000002,0.1342591981685004
KOLKOL01_FSR,0.897124,1.05179900477507
LEZPAJ_FSR,2.4805,2.399316240377516
OKUVEW_FSR,2.059941,2.1817491753583695
TATRAI_FSR,2.637244,2.419997292970301
BEHBIZ_FSR,0.807238,0.5714010723564371
QETTER_FSR,0.825559,0.8530878326431406
DOCHIN_FSR,2.085691,1.9607243634492093
TIQZUP01_FSR,1.4871139999999998,1.5507158780263737
BUYCII_FSR,0.8745360000000001,1.1314759699727226
OYIXUR_FSR,1.41751,1.2597156240605765
LARLEX_FSR,3.12526,2.78034103467291
QAFJAL_FSR,3.1882650000000003,2.7358939467325456
YIXKEV_FSR,0.753703,0.7473693172612172
DITJEX_FSR,2.6254120000000003,2.582596113133924
KEGVEA_FSR,1.14222,1.201169555904178
YIWCEO_FSR,2.7223759999999997,2.4553860814543995
NUGJIJ_FSR,3.515933,3.04588942348348
BUDGEN_FSR,2.803675,2.884443566737934
YAPKOQ_FSR,2.933042,2.662113859094198
GIHHEN_FSR,2.2773849999999998,2.5862081391963088
IMEXEF_FSR,2.84372,2.805970172290351
OQOMAK_FSR,3.5668089999999997,4.017106748756596
OREMOO_FSR,1.906402,1.2139965668824715
YIQSOG_FSR,0.8037799999999999,0.8087811129038087
QITRET_FSR,2.755287,2.3833465331613652
JOFLEX_FSR,4.4544440000000005,4.010557436855528
HUZRIE_FSR,1.2728780000000002,1.8729822980536497
AWONIK_FSR,3.6337300000000003,3.6215209839970406
GIGBIJ_FSR,2.64617,2.591366323901987
CUGLTM01_FSR,0.8542430000000001,0.6611664342865495
ODAVIA_FSR,2.7564300000000004,2.6717139457799703
LOXZEF_FSR,2.5809100000000003,2.7281035447145214
PASQUX_FSR,0.5756720000000001,0.8720377080485591
CIXRUX_FSR,3.436989,3.210416851057616
LIFBIO_FSR,1.7821759999999998,1.924544770419212
HOTDEZ_FSR,0.666456,0.8575784439034351
KOBBOS_FSR,3.88475,3.8828799877935474
FIYJOP_FSR,4.559576,4.398842751778398
ECIWAO_FSR,2.205316,2.4508674763017453
MOGTUZ_FSR,3.4835559999999997,2.9834187216643144
ACIGEB_FSR,2.4566169999999996,2.290363019276036
BUSBAT_FSR,0.848037,0.8977181225533641
IYEXEP_FSR,2.5201919999999998,2.8487514868941446
UFAVED_FSR,0.8905590000000001,0.7811168321181157
POCWAH_FSR,2.0481689999999997,2.4650766818603174
BEDWEN_FSR,3.6987309999999995,3.4895443916147286
SITPER_FSR,0.7288940000000002,0.8663180921211691
HAXSUW_FSR,0.724865,0.9979749120934187
CILDAD_FSR,1.424925,1.7121253789815043
GONTEK_FSR,3.39985,3.583616504505663
PEVLEJ_FSR,2.917954,2.8584622071350694
YEMWAR_FSR,0.899911,1.007472084213795
EBIQIR_FSR,3.419507,2.5782440163872025
LUYKEX_FSR,1.811596,1.2038038844557448
POPICR01_FSR,1.869994,1.760799194887145
EBIBAU_FSR,2.9195070000000003,2.579417727143891
WIRGOW_FSR,0.6689189999999999,0.4894731420993139
EXONIP_FSR,2.964715,2.6762214253701444
QIJYEP_FSR,3.294957,3.308488821424163
IBIMEM_FSR,3.243743,2.9795294996579855
FAVGUH_FSR,2.9154709999999997,3.158903762084094
BOJLIW_FSR,0.5955080000000001,0.908311459609692
SAJSAY_FSR,2.5559380000000003,1.8159896489119873
ODOCER_FSR,2.45824,2.1123487501967997
IBIVOF_FSR,1.067401,1.792251694949428
XORKAR_FSR,2.264481,2.209421787628031
LOQNUC_FSR,4.194632,3.412032544643594
EDABAO_FSR,2.738672,2.588638491928169
MAPLOG_FSR,0.8795109999999997,0.7343423657679153
GAXHIY_FSR,2.3411020000000002,1.9466884185962599
HUZPUO_FSR,0.806719,0.9560243685448171
PIJYAL_FSR,3.036349,2.8593309353588623
LEZTIW_FSR,2.818273,3.778128134953768
MUFHAX_FSR,2.478042,2.7050403378704218
XACTUR_FSR,0.985727,0.9677182190941167
UFIJOK_FSR,2.277029,2.812447831699707
TARSOW_FSR,3.025129,3.1658400976963392
ROFNAE_FSR,3.351203,3.0674664956396214
HIHNET_FSR,0.4241270000000004,0.7903327923582424
TIHPEI_FSR,0.912905,0.9129812998999753
IHIYIH_FSR,1.7666319999999998,1.7958190141227917
LATYEM_FSR,3.6659300000000004,3.543894977722694
MEHTAX_FSR,2.917005,2.8110111260776236
CECMEF_FSR,2.5093810000000003,2.127321716450645
CESYEF01_FSR,1.488705,1.8071384638470533
RUXXAJ_FSR,2.607111,2.4709668193346292
PIHSAB_FSR,4.3299449999999995,3.912311688643758
XAMCUK_FSR,0.879906,0.736993615112354
LIKBOX_FSR,3.203433,2.6513334480308544
DOQROQ_FSR,0.786092,0.9331992674664349
FETMOH_FSR,3.5128699999999995,3.552710908377552
EFULUN01_FSR,0.849649,0.9144799552581127
ADABIS_FSR,0.820787,0.7154218386221274
LALHEN_FSR,2.1516439999999997,2.4647032972610745
RIRCON_FSR,2.7636830000000003,2.3196699574081308
AMOZOS_FSR,2.955122,2.5501090113890115
XUPBOA_FSR,2.699238,2.9333299603046115
MIHHOB_FSR,3.625117,2.958092660149674
EQUWIW_FSR,3.675646,3.386359253532036
CILQET_FSR,0.405016,0.4360249943899248
PADROD01_FSR,2.933271,2.7512016465959057
TUFJUA_FSR,2.125712,1.8176169490079719
BEZTUX_FSR,1.5362210000000005,1.4490351117833775
MAJKEO_FSR,2.485247,2.128409593149158
TEQPOV_FSR,1.40121,1.4227788991497654
CIDGOO_FSR,0.9661420000000001,0.7960854271495066
CUXPAN_FSR,2.128857,2.3727653780222866
ROJBID_FSR,4.641897,4.775700236612973
YEMNUA_FSR,3.341827,3.266538849067615
EMIZAC_FSR,3.2914839999999996,3.306859279413829
MEDKAJ_FSR,2.644775,2.8535825079229795
CUPHOM_FSR,4.474696,4.478403957984234
ADOKAG_FSR,2.8203080000000003,2.670187611784919
ASOWOU_FSR,1.5951950000000001,1.9845412121590584
RIVBOO_FSR,2.487255,2.361995654874569
KIXSAN_FSR,4.577269,4.513129697967489
NIGPOL01_FSR,1.722834,1.8221178662609843
KESHOI_FSR,2.1582830000000004,1.983098723279852
YAMQUZ_FSR,3.25116,3.3346119337790228
HIGMIU_FSR,2.4810790000000003,1.9674193342108133
SIXZIJ_FSR,3.932628,3.361605360123022
BUXBUR_FSR,4.434206,3.8406612261085087
XEMHIJ_FSR,1.611193,1.6234462912132273
GIMGIT_FSR,3.2025550000000003,2.914215918258485
KEHLIV_FSR,2.263555,2.209400454787618
WUBZOI_FSR,1.4181340000000002,0.8024991476008125
DEGJAC_FSR,0.773644,0.8246050483512519
NUHDUQ01_FSR,3.718638,3.142072611142172
NOHGEX_FSR,3.265352,3.1829045126615654
ETEKAQ_FSR,2.022516,2.3839068502915737
MOGVIO_FSR,3.1424670000000003,3.3445211040638156
HUJHUP01_FSR,0.9873649999999999,1.0726174562100272
FEYSIM_FSR,0.919775,0.8063339786523471
HIZKEI_FSR,2.301581,2.491754179644701
QATWAL_FSR,1.007937,1.043381606540862
QAHBAE_FSR,1.766908,2.5745462755427297
MOXGAH_FSR,2.91644,2.4926940068226884
NAMLAR_FSR,1.9773720000000001,1.5631237619419807
REGMEX_FSR,0.192383,0.6565578609909366
WIVJUG_FSR,4.06675,4.001957568441554
UHOSUG_FSR,1.2093699999999998,1.6158218535845847
XASSAO_FSR,2.066764,2.0761458526407637
TIGWOX_FSR,3.167778,2.8819905449929255
QUKRIY_FSR,2.128749,2.553501190744271
JOXMIS_FSR,3.490539,3.109628329861742
DEXXAF_FSR,1.7297930000000001,1.7561938150956495
NUVFAM_FSR,3.818778,3.6220639403111754
KIJSII_FSR,4.4858910000000005,4.258395169208413
BUXTEV_FSR,1.5407790000000001,1.9425013531349578
ACIGAX_FSR,2.5785810000000002,2.284652394128308
BIYXEN_FSR,2.443414,2.4952354728242305
RUZHIE_FSR,2.8435610000000002,3.2064971514051237
OBECIH_FSR,2.2979849999999997,2.0772812481668623
CIMZII_FSR,4.680838,3.8499576912043665
RAPBIT_FSR,3.759821,3.122256268417984
PAYTAM_FSR,2.293081,2.7973167760138473
JODVEE_FSR,3.736586,3.234802465259275
NAKQUN_FSR,2.721847,2.6685924694976464
CINNUJ_FSR,2.878278,2.8874944698607763
JEXRUA_FSR,2.7627520000000003,2.9487391337760513
VERQOA01_FSR,4.561937,4.369787797871972
TELDAP_FSR,4.9697390000000015,4.184934968193275
HOQKII_FSR,2.935114,2.7687367051397267
NICROI_FSR,1.672727,1.810968145735636
PASDIY_FSR,2.207175,2.690889992323669
GUYHOX_FSR,2.5644869999999997,2.6677977193666536
HXTPSN01_FSR,4.0174650000000005,3.2637069664667386
AMIHOV01_FSR,1.1227840000000002,0.9520955532672133
TIJXIV_FSR,3.238905,3.394947676210837
IKENAP_FSR,2.910139,2.625744402638233
MUQWAY01_FSR,1.13488,1.7863105359892337
NAMDAH_FSR,3.865851,3.5509606739193345
RAXNEK_FSR,0.381916,0.5614195614952209
FIBFEC_FSR,1.985647,2.061177404814977
EKIHAI_FSR,1.9410770000000004,1.7884336624503732
CITWEK_FSR,2.6141490000000003,2.5846038567239233
LOBXEH_FSR,0.04588900000000029,0.34264055783620506
RAVLUV_FSR,2.507203,2.4182965939008554
KISDUM_FSR,2.412237,2.1801440978739315
TITHAH_FSR,1.2356690000000001,0.9504265880731708
RIJZAO_FSR,2.062846,2.494447459159346
GEZTEM_FSR,0.8066949999999999,0.7057978948987511
RIXDIM_FSR,1.870569,1.9683653195435724
HISVIR_FSR,1.2395520000000002,1.0145084384808598
BOWKUU_FSR,2.004609,2.2756611914148124
TAGCIP_FSR,0.15678500000000015,0.3339217802000256
JIFXOM_FSR,4.768826,4.670139746583647
LERNIG_FSR,3.530697,3.667745353575601
DOPTIM_FSR,3.254862,2.900784807519484
SIVGIP_FSR,5.306719,4.309815542300186
LOHKOK02_FSR,2.308087,2.312563996306814
AQOFOC_FSR,0.9742959999999999,0.896993013263824
MUZCUF_FSR,2.6130240000000002,2.7817920601169277
ACATIJ_FSR,1.4071610000000003,1.726604185025888
FIMDEK_FSR,0.8422909999999999,0.5936429520793354
AXAQAT02_FSR,1.316455,1.6172156053697266
GESDEP_FSR,0.948495,0.7660316996230669
EQIZAF_FSR,1.080804,1.055726777639031
GEXREI_FSR,2.669668,2.6302966707214566
OCACUR_FSR,0.4473989999999999,0.43571371759400535
BAQRIX_FSR,0.9776239999999999,0.8953709246325872
PUHRUG_FSR,0.9183610000000001,0.8810021605044049
YOKDOR_FSR,0.7426569999999999,0.8840711685592524
BOYSIT_FSR,2.338918,2.2381618499719593
KIWSAL_FSR,3.2838220000000002,2.966255317254575
DIZYIV_FSR,1.08546,1.1206700305769672
WEWVOM_FSR,2.965037,2.647954908204099
EQINUO_FSR,3.701656,3.60297644542732
FUQFAA_FSR,2.9687200000000002,2.2869384592049187
CETVAA_FSR,0.8211740000000001,0.8246532895731562
NENWUZ_FSR,0.30977999999999994,0.24992340558421944
KIYHAE01_FSR,0.782449,0.9233150585166641
NUMZIF_FSR,2.549123,2.2265115800803126
BEZXOU_FSR,3.553014,2.9984690045061697
EMELOX_FSR,0.9983319999999998,1.4283888757772942
COKNIB01_FSR,0.040989000000000164,0.16808724318903856
GIFZIG_FSR,1.4172089999999995,1.7645165187687795
NEQNAZ02_FSR,2.629123,2.9690640901198293
IVAZOU_FSR,2.772279,2.906382355777268
RAWTUF_FSR,2.8433840000000004,2.7006851153668947
FIDTIX_FSR,3.946889,3.4569758828736887
DIHQET_FSR,1.0438100000000001,1.0773602251032344
LISBUL_FSR,3.4357,3.2027402365865214
WEHDAR_FSR,3.126735,2.9666416903808255
KEQNOK_FSR,4.543437,4.059743495433917
KIVNUA_FSR,2.1760099999999998,1.890782131929484
LUYCEN_FSR,1.6896240000000002,2.331166082289478
NEFJOA_FSR,1.448052,1.6309130201173403
LUGWAM_FSR,4.055129,3.9360312840087204
AJILIP_FSR,1.6001700000000003,1.3823924771041973
WAHMOJ_FSR,1.2212889999999998,1.1616925105816032
LIYVOG_FSR,0.8579209999999999,0.6551133315575797
WEFQUW_FSR,2.404214,2.171894177422601
CIRQOM_FSR,2.891178,2.959366287257332
NELCEN_FSR,0.2591190000000001,0.4572981162165348
BUBHUC_FSR,2.3851440000000004,2.1698463705791333
AQEHAH_FSR,2.450415,2.384610641305642
PUBGID_FSR,2.5060580000000003,2.7336148206305637
CUXSUK_FSR,1.9240009999999999,2.2438628899051523
UFEZAH01_FSR,1.18641,1.7002114204256582
QUBZIW_FSR,2.4963040000000003,2.349179444937402
VAZQOD_FSR,2.7907710000000003,2.888812349546214
BUWWIB_FSR,2.583788,2.6399321602069463
ODAHUY_FSR,4.429015,3.990473112596902
CUYJEM_FSR,2.826236,2.592480765810336
QAGSIC_FSR,2.141635,2.0871341944543857
OHIZIO01_FSR,0.2772770000000002,0.45007908353554527
DICHUV_FSR,2.815693,2.8130368603935274
UNOQOE_FSR,2.735087,2.2019483388417456
EHIZAX_FSR,2.4731349999999996,2.366572596321241
VIXNIB_FSR,3.62664,3.117169334366345
OBAWOG_FSR,4.300772,3.6998884529643234
WIHPUA_FSR,2.803728,2.679794117323034
FITCUJ_FSR,4.353152,3.5571510780520157
ELOZIO_FSR,0.573037,0.8661737163985173
FISNUT_FSR,1.6325269999999998,2.35782386028869
RUWLAY_FSR,2.161929,2.3425057750973863
IMEFAI_FSR,3.470355,3.457751345088333
GERPID01_FSR,2.435646,2.2996532308626243
UKEWIR_FSR,2.8547260000000003,2.918701897815616
EYONIQ_FSR,2.494511,2.391342319445428
MIPNIK_FSR,0.6305000000000001,0.9092344704308815
PYRCOC06_FSR,0.3495189999999999,0.4000011078710415
UWIBAF_FSR,2.665468,2.4447762961188673
FURYIB_FSR,0.717454,0.6869764795870665
COGXUU_FSR,1.5419690000000001,1.136125843618423
IWEQIK_FSR,2.691119,2.3173704702341738
OGALAK01_FSR,3.814236,3.1194008846853016
AFAHEW_FSR,3.157257,2.8705116633277097
NECCIK_FSR,5.3343620000000005,4.454040174540754
DAFTEM_FSR,3.080452,3.052772049602794
TIDWAF_FSR,0.01907700000000001,1.1015476329671436
NACLIO_FSR,3.146687,2.6239119423209516
RINPOT01_FSR,0.7207100000000001,0.6624882665505609
LABJAB_FSR,4.176162000000001,3.7550069711880347
FEJGEH_FSR,2.445761,2.7771821500866665
ROQQUL_FSR,0.920702,1.1110449077964368
HEWCOD_FSR,3.3686350000000003,3.109495703123862
MUMNOX_FSR,3.125397,2.6779907928423796
BIHZID_FSR,0.021079,1.1520132718680305
QAWJOP01_FSR,0.4807009999999998,0.4195241226907953
WEMJUU_FSR,3.86511,3.933142032326465
SODDAQ_FSR,1.54435,1.8423157591555537
PALHUI_FSR,2.973595,2.7852261898914463
KOGNIE_FSR,0.1989050000000001,0.6120624904901604
IXOWAV_FSR,1.046496,0.8014077851951882
IZEBEV_FSR,2.729306,2.8968886264948424
GIKBAE_FSR,3.657133,3.631235260543477
NUXLUN01_FSR,0.7100770000000003,0.8634939844546352
CUWNEO_FSR,2.0788100000000003,1.8643829813800963
JAMPUJ_FSR,4.1517919999999995,4.589303941412727
ISOQAI_FSR,1.092999,0.8389130122182138
NEZNAJ_FSR,3.059385,3.1635279672091627
ALIVOH_FSR,2.972791,2.534907278657066
BOQTEH_FSR,0.5484349999999998,1.328492061301377
ETEVEE_FSR,1.743999,1.214059971119557
PIJZAK_FSR,0.964902,0.933137983415115
FADZIW_FSR,3.0714780000000004,3.0969882876325414
CUCPYO12_FSR,0.604438,0.44392040923949594
SINKUX_FSR,0.3802990000000001,0.5496464426413397
ALILIS_FSR,2.77413,2.2879866866029914
IPUCEB_FSR,2.078615,2.2194681569253234
VEGXAI_FSR,2.838743,3.0663841566413055
COWKUV_FSR,3.742383,3.6508343573916164
IFELEL_FSR,2.9664580000000003,3.651758853788401
CAVSAV01_FSR,0.625618,0.6553343943465677
QEKYOX_FSR,2.896309,3.116131789764637
KAWPUV_FSR,2.612971,2.425967531461167
TAHFUF_FSR,4.194702,3.6045678886576766
WOFMAI_FSR,0.345788,0.6734695409105669
UMAWOV_FSR,4.054932,4.103169652899027
OTEGOL01_FSR,3.3855440000000003,3.4201989461123077
LOZYIK_FSR,2.724948,2.902790284182423
ESATAU_FSR,1.964001,2.416556501383191
KIBQUI_FSR,1.50226,1.3967551923084045
QAWBUN_FSR,3.13605,2.639638080938802
AWEJAO_FSR,2.911836,2.595834684938657
VELRAI_FSR,1.7933709999999998,1.0535766824815411
FAYQUS_FSR,3.048852,2.779309788427561
RUFMUA01_FSR,3.222077,3.040938479212457
IDIGIN_FSR,3.093004,2.7658281164810106
VETBAA_FSR,1.1375989999999998,0.8086492882259009
VIWHOA_FSR,2.061502,2.455493619519899
PEFVUT_FSR,3.260419,2.7782451446460854
KIZXUM_FSR,1.067776,1.0488388044751176
WIXGAN_FSR,1.2861250000000002,1.2091148722028393
MEVBOF_FSR,2.251935,2.274911254372533
EBOXUO_FSR,0.5592229999999999,0.69110727924744
DUYVAW_FSR,2.673095,2.7507842299857543
HAHQIT_FSR,1.1957749999999998,0.8354323436195941
VERQOA_FSR,4.26374,4.369787797871972
JAHJEK_FSR,2.523793,2.383836212368415
LAGPEQ_FSR,2.86659,2.811607294954335
YENMIQ_FSR,1.8291580000000003,1.4929434802675061
OFIFAL_FSR,2.903909,3.066997879357152
HUDQED01_FSR,2.0264930000000003,2.0882670630128928
RODXEO_FSR,2.980813,2.7729724604492647
DOHLAQ_FSR,0.739812,0.6513176570901891
SEBMOB_FSR,4.852828,3.9974155753218206
HESKIZ_FSR,0.245787,0.5261609293745337
SIKROU_FSR,4.9765820000000005,4.386798185866805
TUMGAJ_FSR,4.222664,3.790849671443027
IKUREL_FSR,1.502413,0.9611007138788921
LIFXUU_FSR,2.123436,2.7191851314222575
KOMMII_FSR,5.066807,4.054073182100684
TATCAV_FSR,2.846696,3.0216201046216824
FOJKIA_FSR,2.749422,2.6164902307530298
LAGRIX_FSR,1.060937,1.3247563041025288
ITOBEZ_FSR,1.429594,2.76494710059292
HUSQOC_FSR,3.1530669999999996,2.4840078216386914
IVONOX_FSR,2.137284,1.705165306933246
DUYPUK_FSR,0.9134459999999998,0.8302534329199958
CAXVUV_FSR,0.972511,0.9662705153892404
NESYOZ02_FSR,0.08692900000000002,0.48566333898965297
UZAGUY_FSR,1.853429,2.89637457953755
GIQXOU_FSR,0.333958,0.5044189458836357
PAPWUA_FSR,2.4280470000000003,2.444592405244002
WOGLEL_FSR,3.138776,3.268634425575243
HOMFIA_FSR,2.830501,2.7954256654801455
OZAYEV_FSR,1.9881900000000001,2.102676010016779
LAWNUU_FSR,4.367941,4.273094778361958
WAZJUE_FSR,1.113954,0.7517719576730784
OFOHAU_FSR,3.007064,3.3499203372767283
PACWIA_FSR,3.186358,2.454462397123258
CISXAE_FSR,1.1377419999999998,1.4855204668968138
REQSEO_FSR,3.085096,3.068169079691323
GUVYUS_FSR,2.165826,2.4314060462359564
RACBUU_FSR,0.889214,1.2273285632224784
HIQXEM_FSR,2.037686,2.597630252749809
HOTPOW_FSR,4.632161,4.4061584974469525
FOSMEH_FSR,3.3696339999999996,3.417881031465143
GETWOT_FSR,2.867593,2.747676800830593
TEBCOV_FSR,1.117372,2.7025664887415353
FISDIU_FSR,3.5965510000000003,3.532091001742703
EPOZIU_FSR,0.8549530000000001,0.7596063750848288
SABZAZ_FSR,0.966157,1.0753206701850502
ASELER_FSR,3.071559,2.8974625662243056
SEYKUD_FSR,1.5944180000000001,1.689311134527066
GANMIU_FSR,3.044521,3.053352012982433
MIMHOH_FSR,3.039088,2.439686726562968
XUMQEB_FSR,2.24749,2.240905386003957
SCNTAD_FSR,4.2923849999999995,3.9268704877642158
JIZPEQ_FSR,2.7507330000000003,2.5284375048329437
ADODUU_FSR,3.4489160000000005,3.0882872004862136
LADSUH_FSR,2.507164,2.090300278674121
KULCAX_FSR,0.7706389999999999,0.7596063750848288
EBOKAJ_FSR,2.234282,2.749393129746096
GAJREQ01_FSR,3.005933,3.1345662131298155
ULIBAU_FSR,0.403645,0.6824100012359011
VUKWOP_FSR,3.156177,2.7094187523104623
UWIHEO_FSR,1.954541,2.1647537313223353
PATZAO_FSR,0.910065,0.7290005461619771
AQOHAQ_FSR,4.476705,3.4489839057421534
LOXWEC_FSR,0.647717,0.6498287739968234
NERZOA_FSR,0.8957569999999999,0.9794832544927274
QETFEA_FSR,0.537887,0.49252066761021496
TAKSAZ_FSR,3.796213,3.5698370282175507
NEDHIN_FSR,0.8837009999999998,0.8560457306999965
XIRYII_FSR,1.4656900000000002,1.6697288791043707
HAGTIT_FSR,2.132072,2.3091644528473623
MIDVEA_FSR,0.053015000000000034,0.6275051592000338
WOVPII_FSR,1.110417,0.7172441232627556
OVUNOJ_FSR,4.09604,3.9012195611962
CICJEE_FSR,1.97849,2.267902859979543
NEJYOS_FSR,2.695879,2.3329213879861683
XEBMOG_FSR,1.0588480000000002,1.2675147746423931
WOFYIB_FSR,0.08215200000000022,0.5130229113452813
NOGMIG_FSR,5.2892779999999995,4.864327378781798
LUWCEL01_FSR,0.7294179999999999,0.7896402198616812
HUFTOT_FSR,0.040629000000000026,0.4178268343629217
WEVLAK_FSR,0.6404989999999999,0.6513272929614615
GAMTUM_FSR,3.026015,2.9414461682716357
CURNOU_FSR,2.3609009999999997,2.29983687547009
GEZVOY_FSR,1.710584,1.9427039505721737
SESBOK_FSR,2.935419,2.660904222359356
JOFZUZ_FSR,2.459316,2.50719794604829
DODPIV_FSR,1.035277,1.134916218807664
IPINAY_FSR,1.113279,0.7891729766670608
