,DFT,ML
NICCIN_FSR,2.984386,2.989220802050596
ACUGEL_FSR,3.319757,3.2135557110965536
HUTWUQ_FSR,0.204251,0.35774609744719754
BUKXUC_FSR,3.807843,3.470053646928978
KIRVEP_FSR,2.562719,2.322538810821527
GUQXAR_FSR,0.7372340000000001,0.9414775399521123
JOJJEY_FSR,3.814887,3.3901173162625184
JAQQEA_FSR,2.626608,2.657663874892215
OPUYAA_FSR,0.7887689999999999,0.8324673246276362
JOBKAP_FSR,0.99798,1.1736180004873233
SEQWET_FSR,0.523275,0.4401843114048294
AWEPIC_FSR,2.0192200000000002,1.920781831335578
GEWJIE_FSR,1.584262,1.5254700169603304
FONYOY_FSR,1.975672,1.8203330120592582
NIRDAU_FSR,4.018339,3.6335632634866144
YEVGAI_FSR,1.0619610000000002,0.9239327788356029
OFERUN03_FSR,4.379815,4.251463811204587
NOMGAZ_FSR,1.005059,1.3062599767121625
XUKXEH_FSR,0.42385900000000004,0.6388254431013181
WUZWAQ_FSR,1.9382099999999998,2.3252963886149303
ILULUW_FSR,1.974789,2.081874816019198
ACISIQ_FSR,0.7852140000000001,1.0023513428471276
FIMJOC_FSR,2.2715799999999997,2.38145746533192
IPUWAR_FSR,3.0127650000000004,2.879250432859525
IZAHIA_FSR,2.346841,2.325868443119603
TOPTID_FSR,1.513657,2.0054158409540506
FELXEA_FSR,3.859051,3.5251894989400228
RUWXOX_FSR,3.2174240000000003,3.0462555385038286
TACSIB_FSR,4.6058580000000005,4.247266327569225
YEMNUA_FSR,3.341827,3.232395577001917
VIXBEK_FSR,1.009693,1.0787281293376605
KUCXUC_FSR,1.240739,1.4328423158694754
YORYUA_FSR,2.8837669999999997,2.971226154107665
QEYDOO_FSR,1.496746,1.2099963343152638
OFOJEZ_FSR,2.998612,2.9790083061145864
RATGIF01_FSR,0.7303890000000001,0.7167227509557179
UCOCAR_FSR,4.76296,4.716639778695036
FAHHUT_FSR,2.234645,2.4769670117006726
BIFFAY_FSR,2.696171,2.49241774740668
ARODOB_FSR,2.724475,2.6390065065345176
CEKVUL_FSR,2.936477,2.857746510162677
DEHXEU01_FSR,2.896493,2.9341238049745684
YICQUX_FSR,2.2826049999999998,2.1943643052451733
REQSEO_FSR,3.085096,3.029818004728341
RAMJEV_FSR,2.1179810000000003,1.962832157247398
CEGPOU_FSR,4.424631,4.2411202933732
MIZLAJ_FSR,2.1786209999999997,2.144738175102294
NILNON_FSR,3.159289,3.1867087290686946
EDAMOM_FSR,3.0713,3.0256025635551502
JIMHAR_FSR,2.6615860000000002,2.814061958125322
VIRJOW_FSR,1.185866,1.4572988460910459
QOXFEO01_FSR,0.061588,0.039480291409087265
NIYVAU_FSR,0.768659,0.6628887111419637
GIMHOA_FSR,0.983311,0.9007841787451234
ROJQAK_FSR,3.958134,3.7144981203437375
PEYTOE_FSR,1.091576,1.4201842405525724
OWAWIT_FSR,0.497771,0.6615425388319984
HAJLOV_FSR,2.7085310000000002,2.4181421933724145
LOFDIW_FSR,2.653759,2.716287997281814
OJALAO_FSR,3.625796,3.119965371469494
HEVWUB_FSR,3.4267440000000002,3.31604543361488
TEXXOL_FSR,3.145593,3.1618758291192783
MICDIL_FSR,0.729946,0.7269135472663528
PAYDOK_FSR,2.2305080000000004,2.62827016132999
TIVZOO_FSR,1.073652,1.0498764666025053
XAJLUR_FSR,2.85665,2.9698387889442337
GABCOE_FSR,1.532917,1.6071042603627603
LEKPEZ_FSR,2.116972,2.2287825258783585
HOFZAD_FSR,1.0332299999999999,1.215766103110127
ADUVAX_FSR,0.9157700000000001,0.9597075207335735
JAGPOX01_FSR,2.361185,2.3630782876596186
TAKREF_FSR,4.05397,4.018286289079121
NEYQUG_FSR,2.806377,3.0501696818308837
MUWVAD_FSR,2.097782,2.3446203112510133
BUTYOG_FSR,2.136464,2.1196086630346525
LECCON_FSR,4.516523,4.461020906815818
GIGVOI_FSR,3.171926,3.2298284094652843
PAPHIZ_FSR,2.805557,2.8951460593023057
NIXDIH_FSR,3.5013629999999996,3.4243860712951744
MIJSAA_FSR,2.512188,2.2116331310327872
OYEJAE_FSR,3.6052089999999994,3.830572578484235
WUXPEK_FSR,3.3862650000000003,3.299478753254739
AKECAW_FSR,2.243856,2.1242623586282967
PALZEI01_FSR,2.401432,2.3528732043694394
PORVAV_FSR,2.41955,2.5326791711667553
BUVZOI_FSR,1.0851819999999999,1.269639291818926
GEHQIU_FSR,3.278224,3.113952197887947
PIHJOH03_FSR,0.408039,0.6457498180891861
OMIQOS_FSR,2.6275009999999996,2.451989174221822
LOLQOS_FSR,0.679351,0.5060310851311698
COWVIU_FSR,0.9348879999999999,1.081774601870304
VIWXOQ_FSR,1.823838,1.8711226506836525
IBASUB_FSR,0.9350729999999999,1.0311533278263454
QEBGAH_FSR,1.025342,0.8243123885545529
OFUWUJ_FSR,3.215402,3.0180896957556236
YEMTIT_FSR,5.011314,4.7827879314274675
FAVZEJ_FSR,2.890181,2.7076164556551383
JACJIH_FSR,2.98813,2.893122666337854
KOQDEB_FSR,1.6265379999999998,2.050464511252443
EBITAM_FSR,1.871764,2.0111669457249803
BADLUQ_FSR,2.107224,1.827711650073006
SISLOY_FSR,1.5001360000000001,1.492137434311104
EGUHOD02_FSR,2.3118950000000003,2.582600677030346
FIBKOR_FSR,2.647997,2.743772396156558
BOPVEI_FSR,3.3132940000000004,3.162041244965696
UYEWUS02_FSR,4.3628800000000005,3.9220765476686577
OGAGEL_FSR,3.0798330000000003,2.6530484481998826
PIZRIB_FSR,0.872201,0.6581365208164875
GAZSUX_FSR,1.6645759999999998,1.5555149801874748
MIXLAI_FSR,1.291503,2.157410032451459
DEKZIE_FSR,4.572648,4.840111796907102
OWAYIW_FSR,2.069169,2.0463321855428447
JOFBIQ_FSR,1.782666,1.944040744837487
OXITEV_FSR,1.824986,2.0712044389478983
LICDAD_FSR,2.79182,2.5954828204955973
RIGDOC_FSR,1.3872440000000001,1.479608213229337
FIXGEZ_FSR,2.6696560000000003,2.4194153680234507
RUFLIN_FSR,2.848895,2.6850709524043808
RUKZAZ_FSR,3.072502,2.946527058498546
HUBSUU_FSR,1.471001,1.0916751413451777
QEZNIU_FSR,2.342084,2.3593547838518916
ESUZEY_FSR,1.8251709999999999,2.3510909269166618
FIPGOB_FSR,2.277305,2.0311632638893045
LIFCEK_FSR,3.044608,3.004736279828194
PUZJIF_FSR,2.774131,2.930512090699356
KACZOG_FSR,2.589476,2.487200155359524
CONXEI01_FSR,0.890165,1.4779012588225893
TUHREV_FSR,2.6793810000000002,2.496735890317609
VUNCOX_FSR,0.19048199999999998,0.49557089154146894
GUVFIN_FSR,0.931266,0.9408420171539902
BOVHIF_FSR,3.3355690000000005,3.323422478716477
MUPLAL_FSR,1.021915,0.9084440903069009
XOHPAM_FSR,0.83472,1.0657169780254883
BAHZAO_FSR,1.242584,1.4899022227496452
HOXSEU_FSR,3.034928,2.8989716188752013
LARLAT_FSR,3.2308,3.009032737464292
HAKWUM_FSR,4.568868,4.422111543254523
DINDUZ_FSR,4.002985,3.950295207601748
HEBNAF_FSR,3.1177639999999998,2.872398393496283
IGEFOP_FSR,2.035962,2.260695104655582
LAXWAL_FSR,2.853043,2.593506950680773
OFOHAU_FSR,3.0070639999999997,2.8607131334819176
FASSID_FSR,2.830593,2.816803038446988
SESDIE_FSR,2.836474,2.872195271837235
FIXBUL_FSR,0.830083,1.2993709543766272
ULAFEU_FSR,2.152075,2.0738869908071393
FURSES_FSR,0.128388,0.4072365814131693
MULQOA_FSR,3.068436,2.7476437590272873
IVASUU_FSR,2.340044,2.460805915622366
WUXROY_FSR,3.164508,2.7644031418861914
JIMRAZ_FSR,0.927457,0.8701523010673959
GIJDEI_FSR,1.3262180000000001,1.3228165575515316
ZICJOM_FSR,0.20784,0.199137555143853
MIVNUC_FSR,1.67095,1.5448981604444931
YIKMAG_FSR,4.688395,4.557677824048909
LOFGOF_FSR,3.103241,3.138856388833279
VIZDIS_FSR,2.486214,2.3477198270821127
LUSGUC_FSR,0.971101,0.7588750681809415
VUVROV_FSR,0.678022,0.6094570427791695
HOJJEX_FSR,1.9594610000000001,1.813180644660008
SIDLAV_FSR,0.660662,0.7509032499337067
UGENUP_FSR,0.671999,0.669895975379184
YEQZEC_FSR,3.1142990000000004,2.9964175288161883
MAHTUL_FSR,1.262038,1.3260611910794822
GIBRIV_FSR,0.963199,0.9112049349972153
QUTLAT_FSR,0.366575,0.5823571229790119
QUQGUF_FSR,3.118687,2.8486367304689892
XOTSOP01_FSR,1.597156,1.436887207423652
PMDSCU20_FSR,1.605743,1.480624095884874
RAQNUS_FSR,2.9079919999999997,2.6599873515917665
COBNUE_FSR,0.222451,0.2550979907559565
CILXIE_FSR,0.28357,0.7591523881441606
UFEWOS_FSR,2.109429,2.0642180072955387
LATJEW_FSR,0.115711,0.34569457525768144
KEKLEU_FSR,0.5245380000000001,0.73212152143849
ASATUK_FSR,2.623081,2.6450859973876533
MPPCDC_FSR,3.789904,3.707839811154166
AFUJER_FSR,0.45401400000000003,1.0143637465450297
GASROK_FSR,2.561276,2.910542936930341
USODEN_FSR,3.265329,3.1649778376748223
FIHLEP_FSR,2.944874,2.6976136290559936
GUHSOT_FSR,0.690248,0.5983930459842668
GUXCEI_FSR,2.5597529999999997,2.5374221842182187
OGUHII_FSR,0.763292,0.9354332489712895
NEJSED_FSR,2.9690849999999998,3.188272490862481
DEHWOE_FSR,0.726826,0.656816569221256
MADWAQ_FSR,2.074996,2.0364441269215394
WUYCAV_FSR,0.3767,0.5136933224255458
BIFYIA_FSR,0.948018,1.0508245543719497
FIKKUH_FSR,2.432755,2.3771912171178613
MEKBAH_FSR,2.950513,2.8013432479400002
DEFGEB_FSR,3.164015,2.952813447812659
NARLEZ_FSR,2.3837669999999997,2.343465432897542
DOLDUE_FSR,0.057305999999999996,1.491739481085279
AQOBAL_FSR,1.645584,1.7859269796756614
KAJFUY_FSR,0.6972510000000001,0.7137949010478941
MESBAN_FSR,4.816571,4.756048268573735
CICJEE_FSR,1.978445,2.022484481823035
YITPUM_FSR,2.876057,2.890275295003242
FUGWUB_FSR,3.0337,3.2868253111733026
GACPUX_FSR,2.934917,2.8211950450843624
KARSAY_FSR,0.077331,0.622839534023889
UHEXAH01_FSR,2.21867,2.2626483832963693
URUFIY_FSR,2.884648,2.898960465835401
ARINEV_FSR,1.619567,1.8710766693134318
FIMJOC01_FSR,1.9872470000000002,2.4411668166266267
BAOXAL02_FSR,3.385849,3.6606679484442495
UHEXIP01_FSR,2.1561049999999997,2.2375437809113308
QADWUQ_FSR,3.2692189999999997,3.2394213618574454
DUKPIJ_FSR,2.481257,2.7309603200788146
BOJLOC_FSR,1.6538529999999998,1.4877484152626952
XOPXIK_FSR,3.262225,3.1295408085631067
GASSAX_FSR,3.1430990000000003,2.952299142639255
GUWCAD_FSR,2.087453,2.125486751932339
NENDEQ_FSR,2.046984,2.1242589869882096
HOZBOP_FSR,2.737437,2.7800125100329645
FODSAT_FSR,2.485439,3.0955008518699465
CATVID_FSR,1.732645,2.013942807712972
HOPZES_FSR,2.17428,2.2299739432673
CONWEI_FSR,2.265028,2.4259174247217175
OHESIE_FSR,2.264924,2.5416927572139514
IDANUY_FSR,3.419398,3.4020174094671027
KIBRET_FSR,1.6588060000000002,2.096595315578732
GOGCUB_FSR,2.600029,2.5876320681887464
ESODUM_FSR,3.2706020000000002,3.110585371695173
XEMBUN_FSR,1.317218,1.2988047591164786
COSBIW_FSR,2.038046,2.377533762855478
XOVXIQ_FSR,3.146019,2.640133364143793
ZIYQAB_FSR,2.854508,2.9978353887670437
NEBMEP_FSR,2.6662060000000003,2.4838279781101704
BOPZEM_FSR,0.043668,0.27115633029913155
NAFGAE_FSR,0.658716,0.9483669175220477
YEBPIE_FSR,4.4509669999999995,4.274303347987537
YIMSUK_FSR,3.3123449999999997,3.3919817058953754
VOTXAF_FSR,2.957251,2.552099379733029
KEBBAW_FSR,1.894379,1.91885922123398
NOCBOW_FSR,0.8806780000000001,0.998083399861251
DAWSEB_FSR,1.613653,1.474881325404347
GAWJAR_FSR,2.426475,2.5031091021791525
QAYLAG_FSR,3.042631,2.979125685503355
FUZXAA_FSR,1.0258559999999999,1.2342229871246886
KAWTOT_FSR,2.994231,3.1614534296649737
EXABEL_FSR,2.682445,2.648920958751848
CBZONC01_FSR,1.745796,1.384258113430068
PIFROM_FSR,0.633396,0.9711155623402661
QEWMAJ_FSR,3.10568,3.0351750442120675
QEKBAK_FSR,0.660705,0.7212703390088455
MIRNOR_FSR,0.874822,0.8620492044771098
DAVQIC_FSR,0.516231,0.6909801788468943
IVAZOU_FSR,2.772279,2.903119732793016
GOBXAX_FSR,0.20142000000000002,0.3050015441822076
DAFTEM_FSR,3.0805569999999998,2.9267552397435708
NAKQUN_FSR,2.721847,2.788517964747804
KUPTOE_FSR,4.2614529999999995,3.7614199893383997
DUBFOW_FSR,2.226043,2.2670961533001694
XUNJUM_FSR,2.1248139999999998,2.0706102600697207
QAFGAI_FSR,2.869132,2.6948904647459315
QIBKIW_FSR,3.369762,3.3039097119452947
CUGFIV_FSR,0.8556,1.3660209860374657
PAQDES_FSR,3.55712,3.444261030442126
EGATAJ_FSR,0.22726999999999997,0.4810570834613017
FURSIV_FSR,1.822611,1.8106091352369909
JEXSEL_FSR,1.2798450000000001,1.4084858821234434
QOMFEE_FSR,1.914796,2.1591007164901654
KOTDEE_FSR,4.183503,4.096985499935293
KEYMIM_FSR,0.162077,0.5143655889071663
JOJJAU01_FSR,1.9390319999999999,1.73887173810202
KEXPIP_FSR,1.736707,1.6400584574690136
BAPMEN_FSR,2.200215,2.1032525428665316
OCOKIC_FSR,3.642728,3.571951490956076
ETEVOP_FSR,0.541684,1.0767989915111578
BEGFEZ_FSR,0.735942,0.7282181556852052
IDORID_FSR,1.8183790000000002,1.1203986618304747
XIPTIA_FSR,3.3089480000000004,3.049859770712672
WIQGIO_FSR,1.733616,1.6987887006586249
HEWCOD_FSR,3.368635,3.2530493562213785
NOTTIB_FSR,2.7122349999999997,2.7087452553600784
MAFMOY_FSR,3.189162,2.97858393176897
DIMBIM_FSR,1.3037530000000002,1.1975364818089833
ROJNEJ_FSR,0.042710000000000005,0.17723105637795022
UHOMEL_FSR,1.5642639999999999,2.3083266653548087
XABKET_FSR,1.791411,2.092473001189745
XEDBOZ_FSR,4.586581,4.265897905861976
KIJWIL_FSR,2.388213,2.479648555740418
IVONUD_FSR,2.2171849999999997,2.2242923949696127
GIRCER_FSR,3.428386,3.525757117102305
QIHWUZ_FSR,0.031467,0.5109141261171501
IWOXOH_FSR,3.1557470000000003,3.1830917109408645
HUPYUN_FSR,1.6864919999999999,1.8705827313204324
NEWZIA_FSR,1.655085,2.066889353836629
YEGYAM_FSR,1.7178779999999998,1.5617899164278555
TELFIC_FSR,0.579575,0.8246543379012117
KIYMIQ_FSR,2.724056,2.3905179811303654
OSOGOU_FSR,1.892334,1.86166177244165
CEDHEZ_FSR,5.033365,5.055169420802567
LAZVIT_FSR,3.34363,3.342262970669685
IGOYUA_FSR,2.7761430000000002,2.4126712954897087
NONYOF_FSR,3.1322810000000003,2.803119419854646
HUJSOV_FSR,4.678629,4.673828911895004
KAVWOV_FSR,1.110803,0.967870124355521
MAQZIP_FSR,2.2486919999999997,2.1338269584993625
PEGTUS_FSR,0.973852,1.1283540202480609
RAQFUL_FSR,2.1561150000000002,2.0150858434202235
LERDAP_FSR,0.253391,0.5375947307532769
SIKROU_FSR,4.976582,5.123276683930861
WOLLUF_FSR,1.150133,1.0191203776769626
DUGFIW_FSR,2.197741,1.936713974912088
AFEBAQ_FSR,2.283617,2.50420157949209
FOHCAH_FSR,3.4734550000000004,3.949301847361639
LAYLIH_FSR,0.8433120000000001,0.6215612929688064
WUYRIS_FSR,2.597429,2.659778758074445
EDURUT_FSR,1.8850630000000002,1.8277306852033526
QISJOR_FSR,2.482268,2.468174530069895
XAZFAF_FSR,2.344125,2.3112569569702615
BAXJIV_FSR,3.446675,3.4243872228219843
MUQWUS_FSR,1.152177,1.3188595217599115
XOJJAI_FSR,0.8026800000000001,0.8919114141065414
VUNMOI_FSR,0.226469,0.3081663376773349
AQIDOU_FSR,1.987077,2.2131610705474003
ODIVON_FSR,3.416689,3.0552052006735977
GOMTAF_FSR,3.778861,3.8157218112082205
SABYAY_FSR,1.000818,0.9513134508846086
LIGXIJ_FSR,2.115108,1.7092010424510633
MOHLUR_FSR,0.795263,1.053029291539758
VEYXAZ_FSR,1.391721,1.3983191258173449
UFIKAX01_FSR,2.566855,2.52550011556246
BUSYIY_FSR,1.647468,2.3538958051067027
FADXUF_FSR,1.743675,1.8289579273818077
MAXZUH_FSR,1.976984,1.8295876459997231
KOYGOU_FSR,2.0684549999999997,1.992301117786913
HIZJEG_FSR,2.576898,2.7697960277248193
PEFRAV_FSR,3.327375,3.2274816468487195
IDAKAZ_FSR,3.145895,2.8625415797692213
OSAXOW_FSR,5.067901,4.69559085339619
EMEFAD_FSR,0.31719899999999995,0.20984384874987327
DELGIM_FSR,1.379967,1.2671171871891431
MEHTAX_FSR,2.917005,2.84451976333591
IDIGIN_FSR,3.093004,2.8182774012116987
REKNUT_FSR,0.8546540000000001,0.8855642315007053
EJOXUY_FSR,2.4408540000000003,2.395812691072585
GEZVIS_FSR,1.9146490000000003,1.9589267387885059
MOLDIB_FSR,0.17399,0.28404261000408226
NEPRUX_FSR,2.431362,2.331552519318141
OCULAC_FSR,2.24973,2.2493917681424023
YITZOS_FSR,1.321986,1.0068627281619484
OQIMUY_FSR,2.149523,2.3540441344694187
HIQHOF_FSR,3.821653,3.5765804364493583
YOPYIL_FSR,4.782815,4.631591687574223
MEVBIZ_FSR,2.403548,2.7248329854816262
LUHTEO_FSR,4.340106,3.612742909707137
LIFTOL_FSR,0.573387,0.4825313219443714
SIVJAI01_FSR,1.251265,1.2493701685101772
MUQTUO_FSR,0.743492,0.8075286303428015
FAZWOS_FSR,1.686348,1.7916934480684148
ANESES_FSR,2.1106849999999997,2.0888382028298054
PIKZAN_FSR,3.679176,3.4908048419328495
SAMTOS_FSR,2.8419470000000002,2.283763964008564
TITHUC02_FSR,1.840036,1.7550903077886133
DUZTAV_FSR,2.351798,2.2488785177862702
LADKAF_FSR,0.9013530000000001,1.0314714036581094
ABACUF01_FSR,0.635073,1.3789408163545254
NUVFAM_FSR,3.818778,3.64173824598047
ZIQCOT_FSR,2.6601,2.5659131508884077
EKIHAI_FSR,1.941077,1.955583809884864
GAPNIX_FSR,2.130232,1.8972064226577992
PEVLEJ_FSR,2.917954,2.842053295968906
PAXJEG_FSR,3.105999,2.714166615500087
SUWCEU_FSR,2.959087,2.8252745962234656
UFITUZ_FSR,2.320964,2.059686766534263
QUMGUC_FSR,1.311299,1.3807982947016946
SEYVIC_FSR,4.403206,3.7068086889646814
RORZAZ_FSR,2.168602,2.28267599052014
LODDOZ_FSR,4.202473,4.101076820139191
GEQTIH_FSR,3.287581,3.3531188288326774
DEKZAX_FSR,2.034035,2.2057037965954756
QEYWUN_FSR,3.915747,3.46968575999578
NUWTAB_FSR,2.9702189999999997,2.956707421838008
PECFAH_FSR,2.444954,2.230105413960594
CUSTOA_FSR,3.090822,2.790906650558746
ETOFEZ_FSR,2.806167,2.638589942639104
MUHLAC_FSR,0.9239059999999999,1.1337715654739284
JETBOA_FSR,0.048759,0.3326523059585824
UPIYAU_FSR,2.083277,2.0356122827669694
VOKMUE_FSR,0.397411,0.5657404645124782
WAJFEU_FSR,0.23701999999999998,0.8661962203974625
PAQFIY_FSR,2.070973,2.3582043777362927
HIVBIA_FSR,0.875668,0.9350346809460923
IHECAB_FSR,2.911395,2.9517270768477353
XINKIP_FSR,0.005082,0.054310351797344225
REDSEZ01_FSR,0.9012389999999999,1.0743454692928154
ISEQIH_FSR,4.193018,4.294025894816791
GOHCIP_FSR,2.937239,3.0675704370040187
ISEMEY_FSR,0.724166,0.4521510442586951
KIJSII_FSR,4.4858910000000005,4.378137650441552
KULLOU_FSR,1.7656889999999998,1.9986998683072628
SAWTIT_FSR,1.9817080000000002,1.7375067755728253
