MOF,DFT,ML
BUYCII_FSR,0.8745360000000001,1.014689211011457
OYIXUR_FSR,1.41751,1.0461377417270032
LARLEX_FSR,3.12526,2.8819960203653507
QAFJAL_FSR,3.1882650000000003,2.8112828184506644
YIXKEV_FSR,0.753703,1.0496465595299476
DITJEX_FSR,2.6254120000000003,2.734166741268577
KEGVEA_FSR,1.14222,1.4133194022959452
YIWCEO_FSR,2.7223759999999997,2.64426529422899
NUGJIJ_FSR,3.515933,3.324890105520778
BUDGEN_FSR,2.803675,2.8264353379606457
YAPKOQ_FSR,2.933042,2.443009479149708
GIHHEN_FSR,2.2773849999999998,2.3337425018230706
IMEXEF_FSR,2.84372,2.6208270582560576
OQOMAK_FSR,3.5668089999999997,3.6864316357505493
OREMOO_FSR,1.906402,1.4241772389290803
YIQSOG_FSR,0.8037799999999999,0.6716679532065436
QITRET_FSR,2.755287,2.5056660878132275
JOFLEX_FSR,4.4544440000000005,4.317171316993685
HUZRIE_FSR,1.2728780000000002,1.627423930879727
AWONIK_FSR,3.6337300000000003,3.539824750133452
GIGBIJ_FSR,2.64617,2.3334970735114915
CUGLTM01_FSR,0.8542430000000001,0.9127647648752096
ODAVIA_FSR,2.7564300000000004,2.593535545339244
LOXZEF_FSR,2.5809100000000003,2.6322649627829278
PASQUX_FSR,0.5756720000000001,0.5803220280016994
CIXRUX_FSR,3.436989,3.183572723456523
LIFBIO_FSR,1.7821759999999998,1.8783906725919908
HOTDEZ_FSR,0.666456,0.3838801954219259
KOBBOS_FSR,3.88475,3.5916116425935156
FIYJOP_FSR,4.559576,4.564829290325114
ECIWAO_FSR,2.205316,2.1612262762995367
MOGTUZ_FSR,3.4835559999999997,3.513149704926388
ACIGEB_FSR,2.4566169999999996,2.271434083914316
BUSBAT_FSR,0.848037,0.6891325218730853
IYEXEP_FSR,2.5201919999999998,2.702686639071863
UFAVED_FSR,0.8905590000000001,0.8037443375426375
POCWAH_FSR,2.0481689999999997,1.9062936126636898
BEDWEN_FSR,3.6987309999999995,3.4617279287956824
SITPER_FSR,0.7288940000000002,0.6262379571168143
HAXSUW_FSR,0.724865,0.6290012745548668
CILDAD_FSR,1.424925,1.5552273919031239
GONTEK_FSR,3.39985,3.353632774088542
PEVLEJ_FSR,2.917954,2.8002710042801517
YEMWAR_FSR,0.899911,0.7357663365747352
EBIQIR_FSR,3.419507,2.8629758740753974
LUYKEX_FSR,1.811596,1.1473807296053424
POPICR01_FSR,1.869994,1.8004779111897682
EBIBAU_FSR,2.9195070000000003,2.597632733700681
WIRGOW_FSR,0.6689189999999999,0.42189699208666404
EXONIP_FSR,2.964715,2.413251680506955
QIJYEP_FSR,3.294957,3.0222706142701887
IBIMEM_FSR,3.243743,3.0909016640694373
FAVGUH_FSR,2.9154709999999997,3.064391467571274
BOJLIW_FSR,0.5955080000000001,1.032918692938524
SAJSAY_FSR,2.5559380000000003,2.2846884672180967
ODOCER_FSR,2.45824,2.3240087822573856
IBIVOF_FSR,1.067401,0.9487192343116457
XORKAR_FSR,2.264481,2.0985575346564933
LOQNUC_FSR,4.194632,3.778996228432182
EDABAO_FSR,2.738672,2.203015533447774
MAPLOG_FSR,0.8795109999999997,1.0679860320781467
GAXHIY_FSR,2.3411020000000002,2.0365954833451663
HUZPUO_FSR,0.806719,1.0230229293633257
PIJYAL_FSR,3.036349,2.615848041606805
LEZTIW_FSR,2.818273,2.797562084805015
MUFHAX_FSR,2.478042,2.5938267755343043
XACTUR_FSR,0.985727,1.0655428985922382
UFIJOK_FSR,2.277029,2.362693481376291
TARSOW_FSR,3.025129,3.2629567510714015
ROFNAE_FSR,3.351203,3.1792955498472044
HIHNET_FSR,0.4241270000000004,0.39662354736032396
TIHPEI_FSR,0.912905,0.7893147259180341
IHIYIH_FSR,1.7666319999999998,1.8315523410332655
LATYEM_FSR,3.6659300000000004,3.321215537685079
MEHTAX_FSR,2.917005,2.904906917689822
CECMEF_FSR,2.5093810000000003,2.2465284001397214
CESYEF01_FSR,1.488705,1.6322362027361867
RUXXAJ_FSR,2.607111,2.3950334003434355
PIHSAB_FSR,4.3299449999999995,4.234080523847105
XAMCUK_FSR,0.879906,0.5048978068849094
LIKBOX_FSR,3.203433,2.8677501606593485
DOQROQ_FSR,0.786092,0.3473196946492504
FETMOH_FSR,3.5128699999999995,3.615853588301351
EFULUN01_FSR,0.849649,1.7749889594459485
ADABIS_FSR,0.820787,0.7308211168578983
LALHEN_FSR,2.1516439999999997,2.4481257227528173
RIRCON_FSR,2.7636830000000003,2.5501439645817
AMOZOS_FSR,2.955122,2.6935723287221918
XUPBOA_FSR,2.699238,2.743441874335086
MIHHOB_FSR,3.625117,3.370115367812594
EQUWIW_FSR,3.675646,3.5357704039669278
CILQET_FSR,0.405016,0.09517564587744502
PADROD01_FSR,2.933271,2.913285804984686
TUFJUA_FSR,2.125712,1.9233596489826306
BEZTUX_FSR,1.5362210000000005,1.560810071128777
MAJKEO_FSR,2.485247,2.1885491257186613
TEQPOV_FSR,1.40121,1.5295036616815143
CIDGOO_FSR,0.9661420000000001,0.6695748650410509
CUXPAN_FSR,2.128857,2.2801786051718733
ROJBID_FSR,4.641897,4.342463030351947
YEMNUA_FSR,3.341827,2.9550308740750753
EMIZAC_FSR,3.2914839999999996,3.2147538367007122
MEDKAJ_FSR,2.644775,2.536376897089113
CUPHOM_FSR,4.474696,4.2870915501200235
ADOKAG_FSR,2.8203080000000003,2.8222901981669204
ASOWOU_FSR,1.5951950000000001,1.2673816111867169
RIVBOO_FSR,2.487255,2.1910661792317683
KIXSAN_FSR,4.577269,4.320051780019355
NIGPOL01_FSR,1.722834,1.757671727470489
KESHOI_FSR,2.1582830000000004,1.8917210610053337
YAMQUZ_FSR,3.25116,3.2498604886929523
HIGMIU_FSR,2.4810790000000003,2.8318595976101117
SIXZIJ_FSR,3.932628,3.3476371527528577
BUXBUR_FSR,4.434206,3.903551638174961
XEMHIJ_FSR,1.611193,1.4088340449473622
GIMGIT_FSR,3.2025550000000003,3.0270774093539714
KEHLIV_FSR,2.263555,2.148376773328006
WUBZOI_FSR,1.4181340000000002,1.1316466859728596
DEGJAC_FSR,0.773644,0.898489214755213
NUHDUQ01_FSR,3.718638,3.1896750039213044
NOHGEX_FSR,3.265352,3.050168266353672
ETEKAQ_FSR,2.022516,2.1757856727834026
MOGVIO_FSR,3.1424670000000003,3.182871200667148
HUJHUP01_FSR,0.9873649999999999,0.9749290607795967
FEYSIM_FSR,0.919775,0.9655947746960961
HIZKEI_FSR,2.301581,2.1653036882909005
QATWAL_FSR,1.007937,1.0695318300558572
QAHBAE_FSR,1.766908,2.1206843567318043
MOXGAH_FSR,2.91644,2.717372484811263
NAMLAR_FSR,1.9773720000000001,1.7748938540549788
REGMEX_FSR,0.192383,0.23046813267256971
WIVJUG_FSR,4.06675,3.852483718934014
UHOSUG_FSR,1.2093699999999998,1.1484696006975859
XASSAO_FSR,2.066764,1.9446041621899364
TIGWOX_FSR,3.167778,3.1592896457969006
QUKRIY_FSR,2.128749,2.173481974373877
JOXMIS_FSR,3.490539,3.1949445820706974
DEXXAF_FSR,1.7297930000000001,1.7746338426950714
NUVFAM_FSR,3.818778,3.7680487511863086
KIJSII_FSR,4.4858910000000005,4.173209735814072
BUXTEV_FSR,1.5407790000000001,1.8227190580479522
ACIGAX_FSR,2.5785810000000002,2.292062744649731
BIYXEN_FSR,2.443414,2.504912583028476
RUZHIE_FSR,2.8435610000000002,3.2017768917399185
OBECIH_FSR,2.2979849999999997,1.7530727531490702
CIMZII_FSR,4.680838,4.43684082285031
RAPBIT_FSR,3.759821,3.479648340238924
PAYTAM_FSR,2.293081,2.785939821696542
JODVEE_FSR,3.736586,3.2519875705204093
NAKQUN_FSR,2.721847,2.546420046608653
CINNUJ_FSR,2.878278,2.5942881953072505
JEXRUA_FSR,2.7627520000000003,2.9032454262272016
VERQOA01_FSR,4.561937,4.426931182667709
TELDAP_FSR,4.9697390000000015,4.684931989743159
HOQKII_FSR,2.935114,2.553413210103533
NICROI_FSR,1.672727,2.0965205179006112
PASDIY_FSR,2.207175,2.42532611940458
GUYHOX_FSR,2.5644869999999997,2.4491066689471896
HXTPSN01_FSR,4.0174650000000005,3.570846941766586
AMIHOV01_FSR,1.1227840000000002,1.368260329320862
TIJXIV_FSR,3.238905,3.470504630069596
IKENAP_FSR,2.910139,2.8244285368732207
MUQWAY01_FSR,1.13488,1.1706491620142605
NAMDAH_FSR,3.865851,3.7536463644954354
RAXNEK_FSR,0.381916,-0.059047644182291636
FIBFEC_FSR,1.985647,2.2564610641133838
EKIHAI_FSR,1.9410770000000004,1.5456961100163589
CITWEK_FSR,2.6141490000000003,2.6363283503471764
LOBXEH_FSR,0.04588900000000029,-0.21905403599045883
RAVLUV_FSR,2.507203,2.498065699243125
KISDUM_FSR,2.412237,2.504392533161894
TITHAH_FSR,1.2356690000000001,0.9921523435915467
RIJZAO_FSR,2.062846,2.1734239061634986
GEZTEM_FSR,0.8066949999999999,1.1474020283525654
RIXDIM_FSR,1.870569,2.120336293465695
HISVIR_FSR,1.2395520000000002,1.2961338751378133
BOWKUU_FSR,2.004609,2.055632938598262
TAGCIP_FSR,0.15678500000000015,0.21768950237194742
JIFXOM_FSR,4.768826,4.984724626980296
LERNIG_FSR,3.530697,3.5241610002605803
DOPTIM_FSR,3.254862,3.3231711416218936
SIVGIP_FSR,5.306719,4.843858835163
LOHKOK02_FSR,2.308087,2.043374033405481
AQOFOC_FSR,0.9742959999999999,0.9140807606320811
MUZCUF_FSR,2.6130240000000002,2.619847397036597
ACATIJ_FSR,1.4071610000000003,1.9776261300712956
FIMDEK_FSR,0.8422909999999999,0.7078757813001554
AXAQAT02_FSR,1.316455,1.4382134728879294
GESDEP_FSR,0.948495,1.1337730294759167
EQIZAF_FSR,1.080804,1.338545800454989
GEXREI_FSR,2.669668,2.591533668661555
OCACUR_FSR,0.4473989999999999,-0.18095605681546223
BAQRIX_FSR,0.9776239999999999,1.37525063761794
PUHRUG_FSR,0.9183610000000001,1.1284480699048285
YOKDOR_FSR,0.7426569999999999,0.80303220918362
BOYSIT_FSR,2.338918,2.2817671485515163
KIWSAL_FSR,3.2838220000000002,3.1475685856230147
DIZYIV_FSR,1.08546,0.9619361877099265
WEWVOM_FSR,2.965037,3.0262293589642333
EQINUO_FSR,3.701656,3.7080016220452654
FUQFAA_FSR,2.9687200000000002,3.1576300323396125
CETVAA_FSR,0.8211740000000001,0.9155229519277366
NENWUZ_FSR,0.30977999999999994,0.07579157434698748
KIYHAE01_FSR,0.782449,0.4763549170887986
NUMZIF_FSR,2.549123,2.485357890516332
BEZXOU_FSR,3.553014,3.331873075737106
EMELOX_FSR,0.9983319999999998,1.250616246755264
COKNIB01_FSR,0.040989000000000164,0.4963707823461085
GIFZIG_FSR,1.4172089999999995,1.1850415635832907
NEQNAZ02_FSR,2.629123,2.6460557904230253
IVAZOU_FSR,2.772279,2.7261855091493477
RAWTUF_FSR,2.8433840000000004,2.638024539223338
FIDTIX_FSR,3.946889,3.9968958025426025
DIHQET_FSR,1.0438100000000001,1.4015973189371602
LISBUL_FSR,3.4357,3.2593310388218986
WEHDAR_FSR,3.126735,2.849791236533613
KEQNOK_FSR,4.543437,4.393195239890486
KIVNUA_FSR,2.1760099999999998,1.9566296891174506
LUYCEN_FSR,1.6896240000000002,1.7595072045663782
NEFJOA_FSR,1.448052,1.3267208300394013
LUGWAM_FSR,4.055129,4.233309576752622
AJILIP_FSR,1.6001700000000003,1.6336974369704158
WAHMOJ_FSR,1.2212889999999998,1.006931622951264
LIYVOG_FSR,0.8579209999999999,0.7144384397368749
WEFQUW_FSR,2.404214,2.172004874398076
CIRQOM_FSR,2.891178,3.123593029675602
NELCEN_FSR,0.2591190000000001,0.2126620509954799
BUBHUC_FSR,2.3851440000000004,2.3207974708462857
AQEHAH_FSR,2.450415,2.7784969805734874
PUBGID_FSR,2.5060580000000003,2.498308526496606
CUXSUK_FSR,1.9240009999999999,2.2219007967000333
UFEZAH01_FSR,1.18641,1.6130564416935227
QUBZIW_FSR,2.4963040000000003,2.743579598753334
VAZQOD_FSR,2.7907710000000003,3.1235502658029963
BUWWIB_FSR,2.583788,2.4743401462743475
ODAHUY_FSR,4.429015,4.015184570600917
CUYJEM_FSR,2.826236,2.9317861695079546
QAGSIC_FSR,2.141635,2.40967954195208
OHIZIO01_FSR,0.2772770000000002,0.6353359758867397
DICHUV_FSR,2.815693,3.008300312733754
UNOQOE_FSR,2.735087,2.440499507873626
EHIZAX_FSR,2.4731349999999996,2.0481987465041906
VIXNIB_FSR,3.62664,3.428873258881607
OBAWOG_FSR,4.300772,3.6625355593851725
WIHPUA_FSR,2.803728,2.7168595774142084
FITCUJ_FSR,4.353152,4.136165766542723
ELOZIO_FSR,0.573037,0.7443849004172335
FISNUT_FSR,1.6325269999999998,1.8063820426719972
RUWLAY_FSR,2.161929,2.140388832945316
IMEFAI_FSR,3.470355,3.4281812665102076
GERPID01_FSR,2.435646,2.416609176409622
UKEWIR_FSR,2.8547260000000003,2.9651707114515857
EYONIQ_FSR,2.494511,2.5278788387530176
MIPNIK_FSR,0.6305000000000001,0.9729180452648015
PYRCOC06_FSR,0.3495189999999999,0.5574081922409531
UWIBAF_FSR,2.665468,2.289655234659588
FURYIB_FSR,0.717454,0.6859874026657665
COGXUU_FSR,1.5419690000000001,1.2828505819940412
IWEQIK_FSR,2.691119,2.678041888669093
OGALAK01_FSR,3.814236,3.582061065756878
AFAHEW_FSR,3.157257,2.6651721335550613
NECCIK_FSR,5.3343620000000005,5.0331978841472225
DAFTEM_FSR,3.080452,2.8957170554168554
TIDWAF_FSR,0.01907700000000001,0.659069385335983
NACLIO_FSR,3.146687,2.9369492706699685
RINPOT01_FSR,0.7207100000000001,0.6087950825927994
LABJAB_FSR,4.176162000000001,4.009526328361287
FEJGEH_FSR,2.445761,2.5385826963334495
ROQQUL_FSR,0.920702,0.7085401925306964
HEWCOD_FSR,3.3686350000000003,2.907397007341498
MUMNOX_FSR,3.125397,2.700419101134381
BIHZID_FSR,0.021079,1.7532957972405767
QAWJOP01_FSR,0.4807009999999998,-0.12546580743200936
WEMJUU_FSR,3.86511,3.642063201299759
SODDAQ_FSR,1.54435,1.6750344038803207
PALHUI_FSR,2.973595,3.1786959508119206
KOGNIE_FSR,0.1989050000000001,0.671155696007336
IXOWAV_FSR,1.046496,0.8168358764181828
IZEBEV_FSR,2.729306,2.6041306603178587
GIKBAE_FSR,3.657133,3.635490220960031
NUXLUN01_FSR,0.7100770000000003,0.3660124312106183
CUWNEO_FSR,2.0788100000000003,2.1069756362113004
JAMPUJ_FSR,4.1517919999999995,4.195212465414924
ISOQAI_FSR,1.092999,0.7259799414984223
NEZNAJ_FSR,3.059385,3.2045084031219826
ALIVOH_FSR,2.972791,2.6815597298486256
BOQTEH_FSR,0.5484349999999998,0.928899466317555
ETEVEE_FSR,1.743999,1.130527542367478
PIJZAK_FSR,0.964902,0.6286117236533337
FADZIW_FSR,3.0714780000000004,2.6095097325856553
CUCPYO12_FSR,0.604438,0.6838849971681978
SINKUX_FSR,0.3802990000000001,0.15210321220740264
ALILIS_FSR,2.77413,2.49776617671799
IPUCEB_FSR,2.078615,1.9471707525441246
VEGXAI_FSR,2.838743,3.103462869952274
COWKUV_FSR,3.742383,3.612773318957434
IFELEL_FSR,2.9664580000000003,3.5020821157072346
CAVSAV01_FSR,0.625618,1.167841777103274
QEKYOX_FSR,2.896309,2.8754462755219605
KAWPUV_FSR,2.612971,2.630296227968974
TAHFUF_FSR,4.194702,4.149322673052683
WOFMAI_FSR,0.345788,0.5251048312970793
UMAWOV_FSR,4.054932,3.923267515370527
OTEGOL01_FSR,3.3855440000000003,3.530888279728382
LOZYIK_FSR,2.724948,2.9156945873801674
ESATAU_FSR,1.964001,1.9798826202749726
KIBQUI_FSR,1.50226,1.3949370648864774
QAWBUN_FSR,3.13605,2.6196933796825155
AWEJAO_FSR,2.911836,2.7498339100900813
VELRAI_FSR,1.7933709999999998,1.336077970263379
FAYQUS_FSR,3.048852,3.202752430158628
RUFMUA01_FSR,3.222077,2.914913525820407
IDIGIN_FSR,3.093004,2.580962994569066
VETBAA_FSR,1.1375989999999998,0.7182145816895475
VIWHOA_FSR,2.061502,2.5177777096616563
PEFVUT_FSR,3.260419,3.1609963822672484
KIZXUM_FSR,1.067776,1.2833138648876696
WIXGAN_FSR,1.2861250000000002,1.4233991184434287
MEVBOF_FSR,2.251935,2.4082541739315046
EBOXUO_FSR,0.5592229999999999,0.865642890458801
DUYVAW_FSR,2.673095,2.562161850695975
HAHQIT_FSR,1.1957749999999998,1.2587017265332758
VERQOA_FSR,4.26374,4.346186574705048
JAHJEK_FSR,2.523793,2.4333507268524754
LAGPEQ_FSR,2.86659,2.700109018319695
YENMIQ_FSR,1.8291580000000003,2.2174630619130804
OFIFAL_FSR,2.903909,2.8998882849417966
HUDQED01_FSR,2.0264930000000003,2.195981770997146
RODXEO_FSR,2.980813,3.0369377868231737
DOHLAQ_FSR,0.739812,0.6199575670527814
SEBMOB_FSR,4.852828,4.753232887311989
HESKIZ_FSR,0.245787,-0.1988829417229994
SIKROU_FSR,4.9765820000000005,4.902457178391521
TUMGAJ_FSR,4.222664,3.768893731388676
IKUREL_FSR,1.502413,1.213983376090982
LIFXUU_FSR,2.123436,1.8959082683932702
KOMMII_FSR,5.066807,4.265057709879285
TATCAV_FSR,2.846696,3.011724220639124
FOJKIA_FSR,2.749422,2.7901750798215845
LAGRIX_FSR,1.060937,0.8538241913431468
ITOBEZ_FSR,1.429594,2.22361924390685
HUSQOC_FSR,3.1530669999999996,2.893941061574222
IVONOX_FSR,2.137284,2.160313866593704
DUYPUK_FSR,0.9134459999999998,0.9297421376383209
CAXVUV_FSR,0.972511,1.4531376711063073
NESYOZ02_FSR,0.08692900000000002,0.46529660040640947
UZAGUY_FSR,1.853429,2.229987750522175
GIQXOU_FSR,0.333958,0.500025303593362
PAPWUA_FSR,2.4280470000000003,2.232679066102654
WOGLEL_FSR,3.138776,3.2775762438608966
HOMFIA_FSR,2.830501,2.1668441025078433
OZAYEV_FSR,1.9881900000000001,2.383898128361124
LAWNUU_FSR,4.367941,4.2834607313981214
WAZJUE_FSR,1.113954,0.7617044639616904
OFOHAU_FSR,3.007064,2.9045688531143443
PACWIA_FSR,3.186358,2.8647759401646034
CISXAE_FSR,1.1377419999999998,1.5749223672682626
REQSEO_FSR,3.085096,2.9425230556966198
GUVYUS_FSR,2.165826,1.8872326905740053
RACBUU_FSR,0.889214,1.484371814758952
HIQXEM_FSR,2.037686,2.172055247247305
HOTPOW_FSR,4.632161,4.30975888443235
FOSMEH_FSR,3.3696339999999996,3.148220983237793
GETWOT_FSR,2.867593,3.0381512402880664
TEBCOV_FSR,1.117372,1.553595957514779
FISDIU_FSR,3.5965510000000003,3.5060183129947644
EPOZIU_FSR,0.8549530000000001,0.7685810365671556
SABZAZ_FSR,0.966157,1.1858637987202925
ASELER_FSR,3.071559,3.0245637445843196
SEYKUD_FSR,1.5944180000000001,1.7784706252326696
GANMIU_FSR,3.044521,2.9719805697565804
MIMHOH_FSR,3.039088,2.8828740235376116
XUMQEB_FSR,2.24749,2.3891917842411723
SCNTAD_FSR,4.2923849999999995,4.503499332827089
JIZPEQ_FSR,2.7507330000000003,2.847719911341166
ADODUU_FSR,3.4489160000000005,3.1618927060336266
LADSUH_FSR,2.507164,2.2443745834334083
KULCAX_FSR,0.7706389999999999,0.571494781622372
EBOKAJ_FSR,2.234282,2.974955708909655
GAJREQ01_FSR,3.005933,2.7737920370896854
ULIBAU_FSR,0.403645,0.21766601191262672
VUKWOP_FSR,3.156177,3.1227453645040355
UWIHEO_FSR,1.954541,2.3715897253660354
PATZAO_FSR,0.910065,0.660426165420416
AQOHAQ_FSR,4.476705,3.94937666774616
LOXWEC_FSR,0.647717,0.22695625977344347
NERZOA_FSR,0.8957569999999999,1.0419098176983568
QETFEA_FSR,0.537887,0.3155626344507675
TAKSAZ_FSR,3.796213,3.7257660466985847
NEDHIN_FSR,0.8837009999999998,0.5508288820325797
XIRYII_FSR,1.4656900000000002,2.0220370929351517
HAGTIT_FSR,2.132072,2.311323667161497
MIDVEA_FSR,0.053015000000000034,-0.05814011468066762
WOVPII_FSR,1.110417,0.8630565182388199
OVUNOJ_FSR,4.09604,3.757063856393737
CICJEE_FSR,1.97849,2.023472971204446
NEJYOS_FSR,2.695879,2.6224170110753473
XEBMOG_FSR,1.0588480000000002,1.0782683765087895
WOFYIB_FSR,0.08215200000000022,0.377757590006743
NOGMIG_FSR,5.2892779999999995,5.319269823248041
LUWCEL01_FSR,0.7294179999999999,0.42481860801210924
HUFTOT_FSR,0.040629000000000026,0.17763203428380997
WEVLAK_FSR,0.6404989999999999,0.5472529598657324
GAMTUM_FSR,3.026015,2.673943123927406
CURNOU_FSR,2.3609009999999997,1.9638025449573229
GEZVOY_FSR,1.710584,1.929590411679249
SESBOK_FSR,2.935419,2.774280118080707
JOFZUZ_FSR,2.459316,2.636450267868708
DODPIV_FSR,1.035277,0.8583206494828487
IPINAY_FSR,1.113279,0.8364186533409104
