MOF,DFT,ML
LIFGUD_FSR,0.8693420000000001,0.6409276479978165
BEDJEA_FSR,2.507743,2.2303062260702253
NARTOR_FSR,3.179101,2.807619981981733
EJOPID_FSR,2.9420580000000003,2.9656176206355824
FADZIW_FSR,3.071905,2.6753986230990785
YEBBEN_FSR,2.85755,2.7839389245252772
QUPXUW_FSR,2.406905,2.0093654641725043
FITTEH_FSR,1.483507,1.3417014139629957
OXIXIE_FSR,2.380579,2.4374828114878686
AQANOW_FSR,3.081039,2.9842875894211622
BUXKIQ_FSR,0.17788199999999998,0.336634517145837
SAYWUN_FSR,0.8828309999999999,1.062052276509756
UFOMIO_FSR,2.273086,2.354190335925381
HEHBAZ01_FSR,3.183969,2.946246696321864
SINKIL_FSR,2.433613,2.5565320556291824
BOJMIY_FSR,2.966322,3.362500879950907
NAWXOZ_FSR,3.731713,3.774798333092185
ACOVEU_FSR,0.441175,0.6048548150504417
FOPVUC_FSR,2.539298,2.345321908218703
SEYVAU_FSR,3.394242,3.330126072511498
QUQHAM01_FSR,0.395394,0.5222942052383842
YOZGUR_FSR,2.989402,2.8108998130189935
MAYWOB_FSR,3.986479,3.331760501921634
ALATAK_FSR,1.378061,1.6614400764622657
IPAYON_FSR,2.582396,2.522685877319032
YIXKEV_FSR,0.753703,1.2085389276037786
RAVJUV_FSR,3.029568,2.6860553502722557
IBOPOH_FSR,1.7302080000000002,1.9382365599750622
DACWAG_FSR,2.9735080000000003,2.6854808928453555
HAFDEA01_FSR,1.321417,1.3832892483915975
COCYUP_FSR,0.902607,1.3707402970464102
WEMRAI_FSR,3.018011,2.763630180106718
RUQBOW01_FSR,2.477377,2.7324901193840376
IROQAI_FSR,4.557531,4.611771786369088
KIJYIM_FSR,1.447208,1.3690034401110283
ALOWAA_FSR,1.292418,1.236126118009639
KAXTEK_FSR,2.87538,2.2619392429040994
KIXTIW_FSR,0.8500780000000001,2.0371715285487397
VUSNUT_FSR,0.020075,0.2288998563428756
HUKSEM_FSR,3.285138,2.853820624018084
COHPEU01_FSR,4.4391620000000005,4.2253242582988655
PIHKUN_FSR,2.709171,2.776786323986514
EVINAA_FSR,2.228575,3.0918243211665026
AFICAU_FSR,1.769954,1.974623639458879
NIHNAV_FSR,2.010587,2.4824584366027618
UJUFIO_FSR,2.2293830000000003,2.35242005537053
OKUWOI_FSR,3.660507,3.6532979803752865
WUVYOC_FSR,0.795258,0.6382367933416618
SOQDAE_FSR,2.38715,2.7146689208794093
NIRROX_FSR,0.857585,0.788748597883453
POCNUR_FSR,3.43857,2.7301071327792146
RUHVEX_FSR,2.504079,2.428414811625338
MEHFOX_FSR,0.956418,1.3369096164062129
COJRUP_FSR,2.79215,2.739655928438045
NICCIN_FSR,2.984386,2.628313412116024
ACUGEL_FSR,3.319757,2.712384398908584
HUTWUQ_FSR,0.204251,0.2630122131974463
BUKXUC_FSR,3.807843,3.1225313568081305
KIRVEP_FSR,2.562719,2.2701930038545415
GUQXAR_FSR,0.7372340000000001,1.3216773438581126
JOJJEY_FSR,3.814887,3.7686803249771015
JAQQEA_FSR,2.626608,2.044234575856346
OPUYAA_FSR,0.7887689999999999,0.9892824082506404
JOBKAP_FSR,0.99798,1.099334109757336
SEQWET_FSR,0.523275,0.5878796106298666
AWEPIC_FSR,2.01922,2.2325805974099544
GEWJIE_FSR,1.584262,1.6026637581108267
FONYOY_FSR,1.975672,2.160799911369765
NIRDAU_FSR,4.018339,3.3267367401791077
YEVGAI_FSR,1.0619610000000002,1.2178061233707846
OFERUN03_FSR,4.379815,4.266670067543357
NOMGAZ_FSR,1.005059,1.307664730659542
XUKXEH_FSR,0.423859,0.6384160834859695
WUZWAQ_FSR,1.93821,1.9043704704147988
ILULUW_FSR,1.974789,2.035827216185709
ACISIQ_FSR,0.7852140000000001,1.7589553175987471
FIMJOC01_FSR,2.27158,2.2160579390147412
IPUWAR_FSR,3.0127650000000004,2.7578851749279005
IZAHIA_FSR,2.346841,2.5215729667387
TOPTID_FSR,1.513657,2.343241131781547
FELXEA_FSR,3.859051,3.8723068300555994
RUWXOX_FSR,3.2174240000000003,2.8574721908509524
TACSIB_FSR,4.6058580000000005,4.455681944816118
YEMNUA_FSR,3.341827,3.0591715396578403
VIXBEK_FSR,1.009693,1.019777182639817
KUCXUC_FSR,1.240739,1.3037710268142915
YORYUA_FSR,2.883767,2.7238964313288765
QEYDOO_FSR,1.496746,1.2109092764962703
OFOJEZ_FSR,2.998612,2.7758395898736095
RATGIF01_FSR,0.7303890000000001,0.5555198021031438
UCOCAR_FSR,4.76296,4.446372204262007
FAHHUT_FSR,2.234645,2.828545595963048
BIFFAY_FSR,2.696171,2.626412682138348
ARODOB_FSR,2.724475,2.4474099167025103
CEKVUL_FSR,2.936477,3.0278351371100136
DEHXEU_FSR,2.896493,2.971675173702969
YICQUX_FSR,2.282605,2.4073016737042088
REQSEO_FSR,3.085096,3.07865473157921
RAMJEV_FSR,2.1179810000000003,1.8244244389840305
CEGPOU_FSR,4.424631,4.4206579633905125
MIZLAJ_FSR,2.178621,2.0465589798370547
NILNON_FSR,3.159289,2.8392679561420153
EDAMOM_FSR,3.0713,3.0996521173378158
JIMHAR_FSR,2.661586,2.2929852174629586
VIRJOW_FSR,1.185866,1.467300695776846
QOXFEO01_FSR,0.061588,0.3035286126692662
NIYVAU_FSR,0.768659,0.6754221308728628
GIMHOA_FSR,0.983311,1.1904966008070061
ROJQAK_FSR,3.958134,3.5983520443041814
PEYTOE_FSR,1.091576,1.8341195657451368
OWAWIT_FSR,0.497771,0.4698841416552041
HAJLOV_FSR,2.708531,2.6686921578478655
LOFDIW_FSR,2.653759,2.7425496864875214
OJALAO_FSR,3.625796,3.1334876937550824
HEVWUB_FSR,3.426744,3.797253236138824
TEXXOL_FSR,3.145593,3.1207802103713203
MICDIL_FSR,0.729946,0.780773610820029
PAYDOK_FSR,2.2305080000000004,2.4193134327041554
TIVZOO_FSR,1.073652,0.6333885594080654
XAJLUR_FSR,2.85665,3.0048042672231063
GABCOE_FSR,1.532917,1.7280075889613242
LEKPEZ_FSR,2.116972,2.109879311130413
HOFZAD_FSR,1.03323,1.647867920110648
ADUVAX_FSR,0.91577,1.151934435051676
JAGPOX01_FSR,2.361185,2.398152502964761
TAKREF_FSR,4.05397,3.930316823103905
NEYQUG_FSR,2.806377,2.960513436716794
MUWVAD_FSR,2.097782,2.2822218810710626
BUTYOG_FSR,2.136464,2.2686791878514176
LECCON_FSR,4.516523,4.318874710203406
GIGVOI_FSR,3.171926,3.3271221050469535
PAPHIZ_FSR,2.805557,2.705224206852445
NIXDIH_FSR,3.501363,3.8320798874645225
MIJSAA_FSR,2.512188,2.4019548693839825
OYEJAE_FSR,3.605209,3.5842060389274732
WUXPEK_FSR,3.3862650000000003,3.201272753353254
AKECAW_FSR,2.243856,2.430390056823366
PALZEI01_FSR,2.401432,2.3553806900076038
PORVAV_FSR,2.41955,2.8181074862052156
BUVZOI_FSR,1.085182,1.0153488035287963
GEHQIU_FSR,3.278224,3.5553678891293554
PIHJOH03_FSR,0.408039,0.8783551524907842
OMIQOS_FSR,2.627501,2.476686469772192
LOLQOS_FSR,0.679351,0.5450677956300363
COWVIU_FSR,0.934888,1.5698028177652499
VIWXOQ_FSR,1.823838,1.8511281412302627
IBASUB_FSR,0.935073,0.9622758851033605
QEBGAH_FSR,1.025342,1.1389314261753032
OFUWUJ_FSR,3.215402,3.072813651489767
YEMTIT_FSR,5.011314,4.770286071557223
FAVZEJ_FSR,2.890181,2.8209948156885734
JACJIH_FSR,2.98813,2.917117765479397
KOQDEB_FSR,1.6265379999999998,2.4703013938797995
EBITAM_FSR,1.871764,2.215810969916354
BADLUQ_FSR,2.107224,2.092823544316716
SISLOY_FSR,1.500136,1.1869147899837211
EGUHOD02_FSR,2.3118950000000003,2.4803903054823597
FIBKOR_FSR,2.647997,2.512316935498768
BOPVEI_FSR,3.3132940000000004,3.2928619790237956
UYEWUS02_FSR,4.3628800000000005,4.1876656408276345
OGAGEL_FSR,3.0798330000000003,2.692488350052771
PIZRIB_FSR,0.872201,0.9398095680510624
GAZSUX_FSR,1.6645759999999998,1.8826925714814198
MIXLAI_FSR,1.291503,2.370819061048273
DEKZIE_FSR,4.572648,4.560594776947437
OWAYIW_FSR,2.069169,2.34149066547892
JOFBIQ01_FSR,1.782666,1.856880957126231
OXITEV_FSR,1.824986,2.000925608594758
LICDAD_FSR,2.79182,2.6730051542408857
RIGDOC_FSR,1.387244,1.384324940178636
FIXGEZ_FSR,2.6696560000000003,2.545410845981849
RUFLIN_FSR,2.848895,2.7906248077706772
RUKZAZ_FSR,3.072502,3.0940385177518683
HUBSUU_FSR,1.471001,1.3096086470212744
QEZNIU_FSR,2.342084,2.196552376718429
ESUZEY_FSR,1.825171,2.0330177283381006
FIPGOB_FSR,2.277305,1.9502110150508762
LIFCEK_FSR,3.044608,2.7636603891326654
PUZJIF_FSR,2.774131,3.0447176158673916
KACZOG_FSR,2.589476,2.673831022090176
CONXEI01_FSR,0.890165,1.1192635363657204
TUHREV_FSR,2.679381,2.317729267989972
VUNCOX_FSR,0.190482,0.5999847928608137
GUVFIN_FSR,0.931266,0.7997191135309492
BOVHIF_FSR,3.3355690000000005,3.238338905548719
MUPLAL_FSR,1.021915,1.0612410467008617
XOHPAM_FSR,0.83472,1.1861710284442748
BAHZAO_FSR,1.242584,1.5957908683495297
HOXSEU_FSR,3.034928,2.5949841074959847
LARLAT_FSR,3.2308,2.8424282460808232
HAKWUM_FSR,4.568868,4.523178809113686
DINDUZ_FSR,4.002985,4.005928133484132
HEBNAF_FSR,3.117764,2.9955517082011647
IGEFOP_FSR,2.035962,2.3725545820937732
LAXWAL_FSR,2.853043,2.4002299195520957
OFOHAU_FSR,3.007064,2.8874487184191753
FASSID_FSR,2.830593,2.818458441996275
SESDIE_FSR,2.836474,2.982778494539949
FIXBUL_FSR,0.830083,1.0375241605292354
ULAFEU_FSR,2.152075,2.2954312471165252
FURSES_FSR,0.128388,0.5685491921192015
MULQOA_FSR,3.068436,2.500128181525759
IVASUU_FSR,2.340044,2.4962725298771695
WUXROY_FSR,3.164508,3.0981553489504075
JIMRAZ_FSR,0.927457,0.8467459971653016
GIJDEI_FSR,1.326218,0.781853110752181
ZICJOM_FSR,0.20784,0.4945517156201946
MIVNUC_FSR,1.67095,1.582757758974855
YIKMAG_FSR,4.688395,4.371325343489286
LOFGOF_FSR,3.103241,3.1154287885720495
VIZDIS_FSR,2.486214,2.698049802778742
LUSGUC_FSR,0.971101,0.8779232479813244
VUVROV_FSR,0.678022,0.7668280380347295
HOJJEX_FSR,1.959461,1.769170425968505
SIDLAV_FSR,0.660662,0.5808926763739736
UGENUP_FSR,0.671999,0.601624024800963
YEQZEC_FSR,3.1142990000000004,3.239896205788673
MAHTUL_FSR,1.262038,1.6196340659779513
GIBRIV_FSR,0.963199,1.4531846841800011
QUTLAT_FSR,0.366575,0.8590102279826912
QUQGUF_FSR,3.118687,3.0088014165607224
XOTSOP01_FSR,1.597156,1.6125005352179163
PMDSCU20_FSR,1.605743,1.3677944239210087
RAQNUS_FSR,2.907992,2.700028112475456
COBNUE_FSR,0.222451,0.18355418282567298
CILXIE_FSR,0.28357,0.16269873053233097
UFEWOS_FSR,2.109429,2.1350077775144913
LATJEW_FSR,0.115711,0.4142514948044176
KEKLEU_FSR,0.5245380000000001,0.7094916090826441
ASATUK_FSR,2.623081,2.1929578304132544
MPPCDC_FSR,3.789904,3.680422217932501
AFUJER_FSR,0.454014,0.7218575718034439
GASROK_FSR,2.561276,2.8271471740343177
USODEN_FSR,3.265329,3.081129997147608
FIHLEP01_FSR,2.944874,2.7403886937739483
GUHSOT_FSR,0.690248,0.8336506571820924
GUXCEI_FSR,2.559753,2.3608856762348553
OGUHII_FSR,0.763292,0.7941792936053094
NEJSED_FSR,2.969085,3.0883520817057306
DEHWOE_FSR,0.726826,0.7592275895970699
MADWAQ_FSR,2.074996,1.8989601365037605
WUYCAV_FSR,0.3767,0.19646294793498326
BIFYIA_FSR,0.948018,1.1248172071912799
FIKKUH_FSR,2.432755,2.246927270826872
MEKBAH_FSR,2.950513,3.098303856901805
DEFGEB_FSR,3.164015,2.5587447505239274
NARLEZ_FSR,2.383767,2.3514488144162606
DOLDUE_FSR,0.057306,2.21888508108796
AQOBAL_FSR,1.645584,1.81859856140924
KAJFUY_FSR,0.6972510000000001,1.2542836690191739
MESBAN_FSR,4.816571,4.891418528707548
CICJEE_FSR,1.978445,1.9636439719584744
YITPUM_FSR,2.876057,3.004610882703419
FUGWUB_FSR,3.0337,3.2615500139143334
GACPUX_FSR,2.934917,2.8218043994700093
KARSAY_FSR,0.077331,0.7812665536407345
UHEXAH01_FSR,2.21867,2.368112813253224
URUFIY_FSR,2.884648,2.727428606537283
ARINEV_FSR,1.619567,1.6854239413202254
FIMJOC_FSR,1.987247,2.046505190865901
BAOXAL02_FSR,3.385849,3.362786385598014
UHEXIP01_FSR,2.156105,2.33063287983572
QADWUQ_FSR,3.269219,3.0021186313535275
DUKPIJ_FSR,2.481257,2.5494897705131208
BOJLOC_FSR,1.6538529999999998,1.442669442856337
XOPXIK_FSR,3.262225,3.0453622675776377
GASSAX_FSR,3.1430990000000003,3.0509452992739554
GUWCAD_FSR,2.087453,2.253577269212178
NENDEQ_FSR,2.046984,2.0850422875382804
HOZBOP_FSR,2.737437,2.6857062951869834
FODSAT_FSR,2.485439,2.694570270423854
CATVID_FSR,1.732645,1.7531018626234938
HOPZES_FSR,2.17428,2.068569896473287
CONWEI_FSR,2.265028,2.4354671251969795
OHESIE_FSR,2.264924,1.9312448418537502
IDANUY_FSR,3.419398,3.247766015109713
KIBRET_FSR,1.6588060000000002,2.4142002464936354
GOGCUB_FSR,2.600029,2.5634851754130468
ESODUM_FSR,3.270602,2.8109147740669886
XEMBUN_FSR,1.317218,1.4369520656657166
COSBIW_FSR,2.038046,2.104213493510115
XOVXIQ_FSR,3.146019,2.8006187653317776
ZIYQAB_FSR,2.854508,3.2487466084463725
NEBMEP_FSR,2.6662060000000003,2.429471420629966
BOPZEM_FSR,0.043668,0.5035177643622734
NAFGAE_FSR,0.658716,1.077309024957388
YEBPIE_FSR,4.450967,4.449919603406816
YIMSUK_FSR,3.312345,3.3098894121061444
VOTXAF_FSR,2.957251,2.531577450306314
KEBBAW_FSR,1.894379,1.7358315999627485
NOCBOW_FSR,0.8806780000000001,0.8332660289923693
DAWSEB_FSR,1.613653,1.2112267586126642
GAWJAR_FSR,2.426475,2.2480131994999324
QAYLAG_FSR,3.042631,2.744537079969552
FUZXAA_FSR,1.025856,1.3773349486275717
KAWTOT_FSR,2.994231,3.0661077145984326
EXABEL_FSR,2.682445,2.4352062331360376
CBZONC01_FSR,1.745796,1.5141576813820876
PIFROM_FSR,0.633396,1.4990750796385715
QEWMAJ_FSR,3.10568,2.939013291407716
QEKBAK_FSR,0.660705,0.5738081865208507
MIRNOR_FSR,0.874822,0.7997544961523595
DAVQIC_FSR,0.516231,0.3562169855574202
IVAZOU_FSR,2.772279,2.629239586866201
GOBXAX_FSR,0.20142,0.2874561982849552
DAFTEM_FSR,3.080557,2.9771070619543027
NAKQUN_FSR,2.721847,2.572096962169203
KUPTOE_FSR,4.261453,3.7860249334973854
DUBFOW_FSR,2.226043,2.494863407494292
XUNJUM_FSR,2.124814,2.1433395465689027
QAFGAI_FSR,2.869132,3.034076650719573
QIBKIW_FSR,3.369762,3.159094154652306
CUGFIV_FSR,0.8556,1.0035979608169459
PAQDES_FSR,3.55712,3.460028858216154
EGATAJ_FSR,0.22727,0.8811934932278895
FURSIV_FSR,1.822611,2.125361741115394
JEXSEL_FSR,1.279845,1.2177857733861728
QOMFEE_FSR,1.914796,2.3999097388776667
KOTDEE_FSR,4.183503,4.004355379272674
KEYMIM_FSR,0.162077,1.0295728121896226
JOJJAU_FSR,1.939032,1.6442728406956677
KEXPIP_FSR,1.736707,1.6004172375359287
BAPMEN_FSR,2.200215,2.254404998594619
OCOKIC_FSR,3.642728,3.4680415822436874
ETEVOP_FSR,0.541684,0.8711873038985853
BEGFEZ_FSR,0.735942,0.6416131869157246
IDORID_FSR,1.818379,0.7537541630472122
XIPTIA_FSR,3.3089480000000004,3.253302583063292
WIQGIO_FSR,1.733616,1.9875174563129074
HEWCOD_FSR,3.368635,3.0211021223969334
NOTTIB_FSR,2.712235,2.8156511180400106
MAFMOY_FSR,3.189162,2.8614324175076202
DIMBIM_FSR,1.3037530000000002,1.3187529764187502
ROJNEJ_FSR,0.042710000000000005,0.1078051570285749
UHOMEL_FSR,1.564264,2.4494290267141268
XABKET_FSR,1.791411,2.3267072340185506
XEDBOZ_FSR,4.586581,4.546926266902836
KIJWIL_FSR,2.388213,2.6616062739299546
IVONUD_FSR,2.217185,2.222900034972279
GIRCER_FSR,3.428386,3.6501199394855712
QIHWUZ_FSR,0.031467,-0.24513054422293995
IWOXOH_FSR,3.1557470000000003,3.34064505727785
HUPYUN_FSR,1.686492,1.4959541814170936
NEWZIA_FSR,1.655085,2.1786630053000597
YEGYAM_FSR,1.7178779999999998,1.5403332882908434
TELFIC_FSR,0.579575,0.4563102796509028
KIYMIQ_FSR,2.724056,2.7633125596534964
OSOGOU_FSR,1.892334,1.866513881916551
CEDHEZ_FSR,5.033365,4.84416030912818
LAZVIT_FSR,3.34363,3.525663958914574
IGOYUA_FSR,2.776143,2.054189666389842
NONYOF_FSR,3.1322810000000003,2.958585231129425
HUJSOV_FSR,4.678629,4.452930617165663
KAVWOV_FSR,1.110803,0.9561348995316619
MAQZIP_FSR,2.248692,2.0242964294947434
PEGTUS02_FSR,0.973852,1.1395498087028164
RAQFUL_FSR,2.156115,1.480987391187228
LERDAP_FSR,0.253391,0.0005629846865196005
SIKROU_FSR,4.976582,4.883644596884622
WOLLUF_FSR,1.150133,1.2187822996760638
DUGFIW_FSR,2.197741,2.585314266652054
AFEBAQ_FSR,2.283617,2.6656694057648327
FOHCAH_FSR,3.4734550000000004,3.797290533226597
LAYLIH_FSR,0.8433120000000001,0.4191940892150967
WUYRIS_FSR,2.597429,2.3373276927510895
EDURUT_FSR,1.885063,1.9655775859655744
QISJOR_FSR,2.482268,2.443595020375698
XAZFAF_FSR,2.344125,2.5145850666239724
BAXJIV_FSR,3.446675,3.2486247387366287
MUQWUS_FSR,1.152177,0.9273628559279951
XOJJAI01_FSR,0.8026800000000001,0.5715006688966795
VUNMOI_FSR,0.226469,0.3508180030906165
AQIDOU_FSR,1.987077,1.7781734792004786
ODIVON_FSR,3.416689,3.1822041874558415
GOMTAF_FSR,3.778861,3.670597429196114
SABYAY_FSR,1.000818,1.1284589338308564
LIGXIJ_FSR,2.115108,2.236389484703378
MOHLUR_FSR,0.795263,1.0537991522442762
VEYXAZ_FSR,1.391721,1.365947480871693
UFIKAX_FSR,2.566855,2.5516531736658874
BUSYIY_FSR,1.647468,2.151045824738073
FADXUF_FSR,1.743675,1.7779636318628844
MAXZUH_FSR,1.976984,1.9846909976386644
KOYGOU_FSR,2.068455,2.2796772685576334
HIZJEG_FSR,2.576898,2.4158777980201895
PEFRAV_FSR,3.327375,3.2867571748381272
IDAKAZ_FSR,3.145895,3.018943965633438
OSAXOW_FSR,5.067901,4.903298945220628
EMEFAD_FSR,0.31719899999999995,0.2799971033657326
DELGIM_FSR,1.379967,1.2915010572601417
MEHTAX_FSR,2.917005,2.9277085579329976
IDIGIN_FSR,3.093004,2.6724652928041186
REKNUT_FSR,0.8546540000000001,0.7102149773998839
EJOXUY_FSR,2.4408540000000003,2.2141292745884322
GEZVIS_FSR,1.9146490000000005,2.048811099222743
MOLDIB_FSR,0.17399,0.07906346379602502
NEPRUX_FSR,2.431362,2.4831657924822244
OCULAC_FSR,2.24973,2.346523515260629
YITZOS_FSR,1.321986,1.2956534481991175
OQIMUY_FSR,2.149523,2.216877112148087
HIQHOF_FSR,3.821653,3.8845019601682487
YOPYIL_FSR,4.782815,4.647883142597378
MEVBIZ_FSR,2.403548,2.810057918303195
LUHTEO_FSR,4.340106,3.3897169547600026
LIFTOL_FSR,0.573387,0.42001971232281454
SIVJAI01_FSR,1.251265,1.166510756599184
MUQTUO_FSR,0.743492,0.890929548599048
FAZWOS_FSR,1.686348,1.7878521953121018
ANESES_FSR,2.110685,1.7774792806894906
PIKZAN_FSR,3.679176,3.292701812540303
SAMTOS_FSR,2.841947,2.5461429287216073
TITHUC_FSR,1.840036,1.4736134238633978
DUZTAV_FSR,2.351798,2.3723657629482684
LADKAF_FSR,0.901353,0.955060477442078
ABACUF01_FSR,0.635073,1.0806728630387694
NUVFAM_FSR,3.818778,3.8815955873277352
ZIQCOT_FSR,2.6601,2.4304079607717375
EKIHAI_FSR,1.941077,1.4451772848849314
GAPNIX_FSR,2.130232,1.9033750543259762
PEVLEJ_FSR,2.917954,2.9060107822007133
PAXJEG_FSR,3.105999,2.8494927231701217
SUWCEU_FSR,2.959087,2.968244990641973
UFITUZ_FSR,2.320964,2.1528629326038087
QUMGUC_FSR,1.311299,1.0386958660253083
SEYVIC_FSR,4.403206,4.16601636447727
RORZAZ_FSR,2.168602,2.4348529049526606
LODDOZ_FSR,4.202473,4.247223218089213
GEQTIH_FSR,3.287581,3.1883016309908654
DEKZAX_FSR,2.034035,2.0080063044860914
QEYWUN_FSR,3.915747,3.430394382872498
NUWTAB_FSR,2.970219,2.7073701909985313
PECFAH_FSR,2.444954,2.175761626263358
CUSTOA02_FSR,3.090822,2.8730207141894493
ETOFEZ_FSR,2.806167,3.0578489812011775
MUHLAC_FSR,0.923906,1.2464680402264272
JETBOA_FSR,0.048759,0.25890181348690827
UPIYAU_FSR,2.083277,2.1387311259386754
VOKMUE_FSR,0.397411,0.1873453159762684
WAJFEU_FSR,0.23702,0.9755052113763981
PAQFIY_FSR,2.070973,1.970689469187759
HIVBIA_FSR,0.875668,0.7582064803163632
IHECAB_FSR,2.911395,2.77250345305545
XINKIP_FSR,0.005082,0.08943253657264834
REDSEZ01_FSR,0.901239,1.4006001018191612
ISEQIH_FSR,4.193018,4.372836597427066
GOHCIP_FSR,2.937239,3.031578059427843
ISEMEY_FSR,0.724166,0.47863849057695146
KIJSII_FSR,4.4858910000000005,4.266613650084661
KULLOU_FSR,1.7656889999999998,1.8066503700671213
SAWTIT_FSR,1.981708,1.701077478020441
TIWSOI_FSR,3.040785,3.184415417575029
SEJSUW_FSR,0.552505,0.5702844543842633
AHERUC_FSR,2.564284,2.404774456317459
MOLKAA_FSR,0.939426,0.9175717094610419
PIGYEK_FSR,0.937579,1.025309352343165
COLVEE_FSR,0.7269369999999999,1.1217943539871138
HEBLEH_FSR,1.56265,1.7027423084923898
EZUMIX_FSR,2.788519,2.359928435046166
PIXSUM_FSR,2.402384,2.426234559375366
BEMXOI_FSR,2.556622,3.1351278277449905
WAJDIU_FSR,0.026635,1.030325657796573
ACATAB_FSR,0.623449,1.2127880166970486
