,DFT,ML
POCNUR_FSR,3.43857,2.6246990995378496
RUHVEX_FSR,2.504079,2.3515588059540278
MEHFOX_FSR,0.956418,1.5421637295526551
COJRUP_FSR,2.79215,2.9022308381955497
NICCIN_FSR,2.984386,2.8949128117619978
ACUGEL_FSR,3.319757,2.7202434643302382
HUTWUQ_FSR,0.204251,0.7463765131204383
BUKXUC_FSR,3.807843,3.781072450777245
KIRVEP_FSR,2.562719,2.3437713366724893
GUQXAR_FSR,0.7372340000000001,1.9127118372068708
JOJJEY_FSR,3.814887,3.1552543582823205
JAQQEA_FSR,2.626608,2.4378498816966356
OPUYAA_FSR,0.7887689999999999,0.776094164016456
JOBKAP_FSR,0.99798,1.2381540819411896
SEQWET_FSR,0.523275,0.5927410530793509
AWEPIC_FSR,2.01922,2.941021709458866
GEWJIE_FSR,1.584262,1.299211292679047
FONYOY_FSR,1.975672,1.0855212161678764
NIRDAU_FSR,4.018339,2.790673218276609
YEVGAI_FSR,1.0619610000000002,0.8191230528482834
OFERUN03_FSR,4.379815,3.971236356307344
NOMGAZ_FSR,1.005059,0.7874868029878996
XUKXEH_FSR,0.423859,0.9519363021009895
WUZWAQ_FSR,1.93821,2.556939179580894
ILULUW_FSR,1.974789,2.4596564150368465
ACISIQ_FSR,0.7852140000000001,1.0934372120975695
FIMJOC_FSR,2.27158,2.454616830103163
IPUWAR_FSR,3.0127650000000004,2.5079514396496876
IZAHIA_FSR,2.346841,1.918561447086745
TOPTID_FSR,1.513657,2.2874464802752215
FELXEA_FSR,3.859051,3.711328636493107
RUWXOX_FSR,3.2174240000000003,2.996893462755068
TACSIB_FSR,4.6058580000000005,4.168529154578366
YEMNUA_FSR,3.341827,3.008684333609054
VIXBEK_FSR,1.009693,1.1033990687451052
KUCXUC_FSR,1.240739,1.304428217434662
YORYUA_FSR,2.883767,2.951409041882627
QEYDOO_FSR,1.496746,1.033421266475969
OFOJEZ_FSR,2.998612,2.648661171178503
RATGIF01_FSR,0.7303890000000001,0.41779242269117844
UCOCAR_FSR,4.76296,4.530541159828772
FAHHUT_FSR,2.234645,2.4446224866040893
BIFFAY_FSR,2.696171,2.2400931616653708
ARODOB_FSR,2.724475,2.5446139413859186
CEKVUL_FSR,2.936477,2.915309212289216
DEHXEU01_FSR,2.896493,3.094361345614786
YICQUX_FSR,2.282605,2.6602950327110904
REQSEO_FSR,3.085096,3.0525771473497088
RAMJEV_FSR,2.1179810000000003,1.7712955597281592
CEGPOU_FSR,4.424631,4.259185097356081
MIZLAJ_FSR,2.178621,2.130530216691554
NILNON_FSR,3.159289,3.2200063823675578
EDAMOM_FSR,3.0713,3.333477903151021
JIMHAR_FSR,2.661586,2.8389515109416976
VIRJOW_FSR,1.185866,2.154460375004618
QOXFEO01_FSR,0.061588,-0.016790832526254462
NIYVAU_FSR,0.768659,0.7365656287419711
GIMHOA_FSR,0.983311,0.8452546391423823
ROJQAK_FSR,3.958134,3.3955675782925
PEYTOE_FSR,1.091576,2.3874938211384205
OWAWIT_FSR,0.497771,0.7171056797361786
HAJLOV_FSR,2.708531,2.3012690149164285
LOFDIW_FSR,2.653759,3.2611828171402806
OJALAO_FSR,3.625796,2.7795287420237287
HEVWUB_FSR,3.426744,4.137577741578966
TEXXOL_FSR,3.145593,3.062392638306264
MICDIL_FSR,0.729946,0.7505162540152952
PAYDOK_FSR,2.2305080000000004,2.7739110652537278
TIVZOO_FSR,1.073652,1.3015531093924295
XAJLUR_FSR,2.85665,2.7088576235563266
GABCOE_FSR,1.532917,2.226150234194492
LEKPEZ_FSR,2.116972,2.2400695965440605
HOFZAD_FSR,1.03323,1.6948605903766918
ADUVAX_FSR,0.91577,0.9370676797986732
JAGPOX01_FSR,2.361185,2.34825940186343
TAKREF_FSR,4.05397,3.248667741078094
NEYQUG_FSR,2.806377,3.0249082307729793
MUWVAD_FSR,2.097782,2.303108801442761
BUTYOG_FSR,2.136464,2.2633833864181128
LECCON_FSR,4.516523,4.5073506519345585
GIGVOI_FSR,3.171926,3.074515368160931
PAPHIZ_FSR,2.805557,2.8139344033824045
NIXDIH_FSR,3.501363,3.7385682022402875
MIJSAA_FSR,2.512188,2.2396948183495624
OYEJAE_FSR,3.605209,3.556401075066347
WUXPEK_FSR,3.3862650000000003,2.9207235040531714
AKECAW_FSR,2.243856,2.136568600222091
PALZEI01_FSR,2.401432,2.116171013745202
PORVAV_FSR,2.41955,2.627757884217175
BUVZOI_FSR,1.085182,1.6934321192058803
GEHQIU_FSR,3.278224,3.010426224181657
PIHJOH03_FSR,0.408039,0.6516879676257759
OMIQOS_FSR,2.627501,2.114541299714787
LOLQOS_FSR,0.679351,0.6202725494583348
COWVIU_FSR,0.934888,1.3747360589934488
VIWXOQ_FSR,1.823838,2.2250171422062834
IBASUB_FSR,0.935073,1.0726531893595137
QEBGAH_FSR,1.025342,0.7266659001090261
OFUWUJ_FSR,3.215402,2.8626901931463067
YEMTIT_FSR,5.011314,4.594389016114604
FAVZEJ_FSR,2.890181,2.840954333682788
JACJIH_FSR,2.98813,2.865856144198972
KOQDEB_FSR,1.6265379999999998,2.5578869538106233
EBITAM_FSR,1.871764,2.504232627892307
BADLUQ_FSR,2.107224,2.3421193076381144
SISLOY_FSR,1.500136,0.7999164733260926
EGUHOD02_FSR,2.3118950000000003,2.642925086290134
FIBKOR_FSR,2.647997,2.947583724896674
BOPVEI_FSR,3.3132940000000004,2.800435138475038
UYEWUS02_FSR,4.3628800000000005,3.829487214183601
OGAGEL_FSR,3.0798330000000003,2.794112494822784
PIZRIB_FSR,0.872201,0.870733535629256
GAZSUX_FSR,1.6645759999999998,1.3805461532984111
MIXLAI_FSR,1.291503,2.907688725241755
DEKZIE_FSR,4.572648,4.451258012408488
OWAYIW_FSR,2.069169,2.236148564717908
JOFBIQ_FSR,1.782666,2.1747597319461676
OXITEV_FSR,1.824986,2.54068984277572
LICDAD_FSR,2.79182,2.364394651551308
RIGDOC_FSR,1.387244,1.7700305311139033
FIXGEZ_FSR,2.6696560000000003,2.381990594542984
RUFLIN_FSR,2.848895,3.0474442852207915
RUKZAZ_FSR,3.072502,2.622303463140213
HUBSUU_FSR,1.471001,0.623798137304945
QEZNIU_FSR,2.342084,2.4505256597255425
ESUZEY_FSR,1.825171,2.3870287194191206
FIPGOB_FSR,2.277305,2.052496916968508
LIFCEK_FSR,3.044608,2.7206229372668673
PUZJIF_FSR,2.774131,3.486014678668525
KACZOG_FSR,2.589476,2.2308822767310375
CONXEI01_FSR,0.890165,1.1302167951650546
TUHREV_FSR,2.679381,2.3556317709687136
VUNCOX_FSR,0.190482,1.5356535136022345
GUVFIN_FSR,0.931266,0.9590352373457591
BOVHIF_FSR,3.3355690000000005,3.072355211212013
MUPLAL_FSR,1.021915,1.0495589071618667
XOHPAM_FSR,0.83472,0.7884271542567518
BAHZAO_FSR,1.242584,2.6449868612687126
HOXSEU_FSR,3.034928,2.7159334671674316
LARLAT_FSR,3.2308,2.5182063917239788
HAKWUM_FSR,4.568868,4.387124076753935
DINDUZ_FSR,4.002985,3.793985393007013
HEBNAF_FSR,3.117764,2.448436697142526
IGEFOP_FSR,2.035962,2.3182690737194775
LAXWAL_FSR,2.853043,2.411916863820778
OFOHAU_FSR,3.007064,3.124666353630957
FASSID_FSR,2.830593,2.8331609953513635
SESDIE_FSR,2.836474,3.061278565943155
FIXBUL_FSR,0.830083,0.7213858421744845
ULAFEU_FSR,2.152075,2.319650825141508
FURSES_FSR,0.128388,0.7484681436375951
MULQOA_FSR,3.068436,2.5705965882229265
IVASUU_FSR,2.340044,2.1637233068512387
WUXROY_FSR,3.164508,2.7068783483599645
JIMRAZ_FSR,0.927457,0.837512436883145
GIJDEI_FSR,1.326218,0.9545833185891013
ZICJOM_FSR,0.20784,0.45171355455325113
MIVNUC_FSR,1.67095,2.2646058391376727
YIKMAG_FSR,4.688395,4.036828366398396
LOFGOF_FSR,3.103241,2.9155870273214646
VIZDIS_FSR,2.486214,2.351739764994818
LUSGUC_FSR,0.971101,0.955376902210503
VUVROV_FSR,0.678022,0.5978573530877327
HOJJEX_FSR,1.959461,2.0322592620831585
SIDLAV_FSR,0.660662,0.8487954925053316
UGENUP_FSR,0.671999,0.7514069647747021
YEQZEC_FSR,3.1142990000000004,2.869135443482861
MAHTUL_FSR,1.262038,1.5951756573684293
GIBRIV_FSR,0.963199,0.9883439813816182
QUTLAT_FSR,0.366575,0.7764784807621368
QUQGUF_FSR,3.118687,2.3256493348808505
XOTSOP01_FSR,1.597156,1.385636776734799
PMDSCU20_FSR,1.605743,1.046920800775112
RAQNUS_FSR,2.907992,2.6571731727208743
COBNUE_FSR,0.222451,0.16752809031032712
CILXIE_FSR,0.28357,0.6320286117928475
UFEWOS_FSR,2.109429,2.17697272823159
LATJEW_FSR,0.115711,0.43435915568467465
KEKLEU_FSR,0.5245380000000001,0.6579083303547577
ASATUK_FSR,2.623081,2.615069786260648
MPPCDC_FSR,3.789904,3.905613054101252
AFUJER_FSR,0.454014,2.0916154348368394
GASROK_FSR,2.561276,3.3737967890468354
USODEN_FSR,3.265329,2.72138677396552
FIHLEP_FSR,2.944874,2.431452752724269
GUHSOT_FSR,0.690248,0.48574919496351754
GUXCEI_FSR,2.559753,2.1857257899496716
OGUHII_FSR,0.763292,0.9510894505623781
NEJSED_FSR,2.969085,3.277961860931896
DEHWOE_FSR,0.726826,0.4953727347743069
MADWAQ_FSR,2.074996,2.121489380517019
WUYCAV_FSR,0.3767,0.7544680597961531
BIFYIA_FSR,0.948018,1.2042564338084958
FIKKUH_FSR,2.432755,2.2453412381719033
MEKBAH_FSR,2.950513,2.9859525177589887
DEFGEB_FSR,3.164015,2.780207194409897
NARLEZ_FSR,2.383767,2.754844226395548
DOLDUE_FSR,0.057306,2.5961814623783255
AQOBAL_FSR,1.645584,1.7847839018885452
KAJFUY_FSR,0.6972510000000001,0.9478078842432467
MESBAN_FSR,4.816571,4.617755776771851
CICJEE_FSR,1.978445,2.2672791152805587
YITPUM_FSR,2.876057,2.7271754623235154
FUGWUB_FSR,3.0337,3.427024190011892
GACPUX_FSR,2.934917,2.7371163324646375
KARSAY_FSR,0.077331,2.560695832292609
UHEXAH01_FSR,2.21867,2.302033505857608
URUFIY_FSR,2.884648,2.8004641104715517
ARINEV_FSR,1.619567,2.2036070912081698
FIMJOC01_FSR,1.987247,2.454616830103163
BAOXAL02_FSR,3.385849,3.7928325727305463
UHEXIP01_FSR,2.156105,2.422793187452797
QADWUQ_FSR,3.269219,3.016213164880611
DUKPIJ_FSR,2.481257,3.05427137575667
BOJLOC_FSR,1.6538529999999998,1.1900454072524553
XOPXIK_FSR,3.262225,2.9219708880865483
GASSAX_FSR,3.1430990000000003,3.3055531032026835
GUWCAD_FSR,2.087453,2.5128174923784172
NENDEQ_FSR,2.046984,2.1016037523283018
HOZBOP_FSR,2.737437,2.9852341370705346
FODSAT_FSR,2.485439,3.305120299511131
CATVID_FSR,1.732645,1.8770755095596172
HOPZES_FSR,2.17428,2.6058697798694226
CONWEI_FSR,2.265028,2.1798672328304463
OHESIE_FSR,2.264924,2.6899752613246335
IDANUY_FSR,3.419398,3.4006786537027125
KIBRET_FSR,1.6588060000000002,2.4134804583012084
GOGCUB_FSR,2.600029,3.090212790233153
ESODUM_FSR,3.270602,3.054956738226693
XEMBUN_FSR,1.317218,1.7165399856050385
COSBIW_FSR,2.038046,2.556037100793489
XOVXIQ_FSR,3.146019,2.529015571054515
ZIYQAB_FSR,2.854508,2.832788559295409
NEBMEP_FSR,2.6662060000000003,2.3011038237891057
BOPZEM_FSR,0.043668,0.6507475697658549
NAFGAE_FSR,0.658716,0.752652612857915
YEBPIE_FSR,4.450967,4.136024976495676
YIMSUK_FSR,3.312345,3.499296577659777
VOTXAF_FSR,2.957251,2.416982134833219
KEBBAW_FSR,1.894379,2.090257033111328
NOCBOW_FSR,0.8806780000000001,1.2064727467459306
DAWSEB_FSR,1.613653,1.3069464587118915
GAWJAR_FSR,2.426475,2.3094280949248542
QAYLAG_FSR,3.042631,2.473022381350276
FUZXAA_FSR,1.025856,0.8274883096687518
KAWTOT_FSR,2.994231,2.8705453195724857
EXABEL_FSR,2.682445,2.947569625295145
CBZONC01_FSR,1.745796,1.219285088540147
PIFROM_FSR,0.633396,0.9754913465887256
QEWMAJ_FSR,3.10568,2.7439742448227094
QEKBAK_FSR,0.660705,0.8810616423698434
MIRNOR_FSR,0.874822,1.1309428839199143
DAVQIC_FSR,0.516231,0.793736369526755
IVAZOU_FSR,2.772279,2.9534499389217217
GOBXAX_FSR,0.20142,0.939605526924197
DAFTEM_FSR,3.080557,2.754211037096127
NAKQUN_FSR,2.721847,2.4459785092611526
KUPTOE_FSR,4.261453,3.47237846151522
DUBFOW_FSR,2.226043,2.676118273336982
XUNJUM_FSR,2.124814,1.6482585147573303
QAFGAI_FSR,2.869132,2.594159922019145
QIBKIW_FSR,3.369762,3.4358981735851444
CUGFIV_FSR,0.8556,1.2586453408797524
PAQDES_FSR,3.55712,3.260651736746638
EGATAJ_FSR,0.22727,0.6180101442335797
FURSIV_FSR,1.822611,2.0415129837692376
JEXSEL_FSR,1.279845,1.2706017307997115
QOMFEE_FSR,1.914796,2.7554548967373194
KOTDEE_FSR,4.183503,4.089835703205566
KEYMIM_FSR,0.162077,1.3222742465107302
JOJJAU01_FSR,1.939032,1.195884216510123
KEXPIP_FSR,1.736707,2.041828750819434
BAPMEN_FSR,2.200215,1.8562089163167173
OCOKIC_FSR,3.642728,3.4022685920325912
ETEVOP_FSR,0.541684,1.849786323214758
BEGFEZ_FSR,0.735942,0.8444192970092956
IDORID_FSR,1.818379,0.7014262326978695
XIPTIA_FSR,3.3089480000000004,2.9809748284353503
WIQGIO_FSR,1.733616,1.8858562479727965
HEWCOD_FSR,3.368635,3.280857300821779
NOTTIB_FSR,2.712235,2.8182379685273276
MAFMOY_FSR,3.189162,2.810586323131062
DIMBIM_FSR,1.3037530000000002,1.0259691560609951
ROJNEJ_FSR,0.042710000000000005,0.2863612748211608
UHOMEL_FSR,1.564264,2.7320111406654206
XABKET_FSR,1.791411,2.280377274575031
XEDBOZ_FSR,4.586581,3.7420526934999714
KIJWIL_FSR,2.388213,2.5536408020093546
IVONUD_FSR,2.217185,1.704306834241919
GIRCER_FSR,3.428386,2.992618361731232
QIHWUZ_FSR,0.031467,0.7464732622334225
IWOXOH_FSR,3.1557470000000003,2.654172278266344
HUPYUN_FSR,1.686492,1.94669275983982
NEWZIA_FSR,1.655085,2.4894122529470195
YEGYAM_FSR,1.7178779999999998,1.1036043261843957
TELFIC_FSR,0.579575,1.02758694116514
KIYMIQ_FSR,2.724056,2.6599825597979816
OSOGOU_FSR,1.892334,1.8946663319868975
CEDHEZ_FSR,5.033365,4.78256472796798
LAZVIT_FSR,3.34363,3.138442656184722
IGOYUA_FSR,2.776143,1.932226416467742
NONYOF_FSR,3.1322810000000003,3.2413086893921985
HUJSOV_FSR,4.678629,4.590270178945126
KAVWOV_FSR,1.110803,1.1399576812642778
MAQZIP_FSR,2.248692,2.121835759157051
PEGTUS_FSR,0.973852,0.800750412194219
RAQFUL_FSR,2.156115,2.0297263522203792
LERDAP_FSR,0.253391,0.8901354932735757
SIKROU_FSR,4.976582,4.343655243475922
WOLLUF_FSR,1.150133,1.032076879781954
DUGFIW_FSR,2.197741,2.0183139085112174
AFEBAQ_FSR,2.283617,2.4862329221499095
FOHCAH_FSR,3.4734550000000004,3.4340073891659557
LAYLIH_FSR,0.8433120000000001,0.7950374062378955
WUYRIS_FSR,2.597429,2.042563561781563
EDURUT_FSR,1.885063,1.7110910580997398
QISJOR_FSR,2.482268,2.1775099371622133
XAZFAF_FSR,2.344125,2.5921720135680175
BAXJIV_FSR,3.446675,3.2120775109308823
MUQWUS_FSR,1.152177,1.881467317736977
XOJJAI_FSR,0.8026800000000001,0.6204336074471684
VUNMOI_FSR,0.226469,0.5748370338765767
AQIDOU_FSR,1.987077,2.353301488402252
ODIVON_FSR,3.416689,2.7202856856657576
GOMTAF_FSR,3.778861,3.585043394367503
SABYAY_FSR,1.000818,0.8993473477010525
LIGXIJ_FSR,2.115108,2.415123504585438
MOHLUR_FSR,0.795263,0.7902933203470184
VEYXAZ_FSR,1.391721,1.3477136948059183
UFIKAX01_FSR,2.566855,2.50271605740798
BUSYIY_FSR,1.647468,2.3789976308514724
FADXUF_FSR,1.743675,1.7359611516680076
MAXZUH_FSR,1.976984,1.9972976344405708
KOYGOU_FSR,2.068455,2.0169956142068486
HIZJEG_FSR,2.576898,2.8629607998565376
PEFRAV_FSR,3.327375,3.0478502055236163
IDAKAZ_FSR,3.145895,2.8119113374430498
OSAXOW_FSR,5.067901,4.648242050689802
EMEFAD_FSR,0.31719899999999995,0.39582752231375196
DELGIM_FSR,1.379967,0.9742690964064309
MEHTAX_FSR,2.917005,2.813850531801563
IDIGIN_FSR,3.093004,2.7486904929888993
REKNUT_FSR,0.8546540000000001,1.112032335144221
EJOXUY_FSR,2.4408540000000003,2.6102156775669556
GEZVIS_FSR,1.9146490000000005,2.1371668488380067
MOLDIB_FSR,0.17399,0.22154645763987446
NEPRUX_FSR,2.431362,2.553906637240381
OCULAC_FSR,2.24973,2.2777184426335992
YITZOS_FSR,1.321986,0.8883613846794276
OQIMUY_FSR,2.149523,2.422514758206475
HIQHOF_FSR,3.821653,3.4774558303352165
YOPYIL_FSR,4.782815,4.27798227590587
MEVBIZ_FSR,2.403548,2.939608982466339
LUHTEO_FSR,4.340106,3.1883696221561024
LIFTOL_FSR,0.573387,0.8831934235790584
SIVJAI01_FSR,1.251265,1.3355366792200414
MUQTUO_FSR,0.743492,0.6446290458734154
FAZWOS_FSR,1.686348,1.7412609949977167
ANESES_FSR,2.110685,1.528404063824837
PIKZAN_FSR,3.679176,3.4071244095136137
SAMTOS_FSR,2.841947,2.285018499915253
TITHUC02_FSR,1.840036,1.1285329368812569
DUZTAV_FSR,2.351798,2.4926454362323653
LADKAF_FSR,0.901353,0.7415985088954073
ABACUF01_FSR,0.635073,1.2882868259391245
NUVFAM_FSR,3.818778,3.2744225555268045
ZIQCOT_FSR,2.6601,2.376435387121333
EKIHAI_FSR,1.941077,1.8375444248809174
GAPNIX_FSR,2.130232,1.6675755936513497
PEVLEJ_FSR,2.917954,2.8626901931463067
PAXJEG_FSR,3.105999,2.4699576042223015
SUWCEU_FSR,2.959087,2.7249254543785923
UFITUZ_FSR,2.320964,1.7430802782517958
QUMGUC_FSR,1.311299,1.0339197964140396
SEYVIC_FSR,4.403206,3.1651960317333874
RORZAZ_FSR,2.168602,2.3513341420713374
LODDOZ_FSR,4.202473,3.779514074809697
GEQTIH_FSR,3.287581,2.986446148126234
DEKZAX_FSR,2.034035,2.1474227626671905
QEYWUN_FSR,3.915747,2.561128482763266
NUWTAB_FSR,2.970219,2.7763132521480145
PECFAH_FSR,2.444954,2.1276904815002666
CUSTOA_FSR,3.090822,2.666085841925934
ETOFEZ_FSR,2.806167,2.5462204724938857
MUHLAC_FSR,0.923906,1.0871932169101939
JETBOA_FSR,0.048759,0.4515133641747724
UPIYAU_FSR,2.083277,1.643879464848709
VOKMUE_FSR,0.397411,0.7495807587532823
WAJFEU_FSR,0.23702,0.8124251350123188
PAQFIY_FSR,2.070973,2.6766616194636867
HIVBIA_FSR,0.875668,1.0683046510901875
IHECAB_FSR,2.911395,3.3976799478251394
XINKIP_FSR,0.005082,0.15952699867439435
REDSEZ01_FSR,0.901239,0.8452790758292252
ISEQIH_FSR,4.193018,3.798949416633633
GOHCIP_FSR,2.937239,2.6784323118045847
ISEMEY_FSR,0.724166,0.6701475031683515
KIJSII_FSR,4.4858910000000005,4.058865997761018
KULLOU_FSR,1.7656889999999998,2.0585947566743243
SAWTIT_FSR,1.981708,1.4255652330363944
TIWSOI_FSR,3.040785,3.088497795594094
SEJSUW_FSR,0.552505,0.4091791347417626
AHERUC_FSR,2.564284,2.612312898970643
MOLKAA_FSR,0.939426,0.9402562497427169
PIGYEK_FSR,0.937579,0.8277994654083614
COLVEE_FSR,0.7269369999999999,0.6971119455693611
HEBLEH_FSR,1.56265,1.7296696944611085
EZUMIX_FSR,2.788519,2.544287512101519
PIXSUM_FSR,2.402384,2.5915087335975358
BEMXOI_FSR,2.556622,2.926509732394564
WAJDIU_FSR,0.026635,2.2046685700715756
ACATAB_FSR,0.623449,2.09420496447008
ABEYIR_FSR,1.928707,2.253417915455074
