,DFT,ML
SETCUQ_FSR,3.260545,2.980820079286353
DOHFOW_FSR,3.576257,3.2273725068252546
NUWVUX_FSR,2.915627,2.2159828041591396
GIWYET_FSR,2.952515,2.9100942962594445
ODITUR_FSR,2.8079419999999997,2.7392184483906945
UXOLAW_FSR,3.514914,2.8491927019253183
GIZKEG_FSR,2.5879060000000003,2.6396256639697633
EPUMEJ_FSR,0.13573600000000008,0.5475862773833384
FOWGII_FSR,2.888177,2.9736021870666534
QEZNIU_FSR,2.342084,2.3564004318441647
NIVXAU_FSR,0.3430660000000001,0.39811305996278534
CUYDAC_FSR,0.908876,1.0422224630465493
PETXUI_FSR,2.6343050000000003,2.7005414598997675
HORWAM_FSR,0.7218,0.7318675441103704
DUKROR_FSR,0.765755,0.612266265775574
CUPYZP02_FSR,0.8577970000000001,0.9700836227678238
HUPZID_FSR,3.192268,3.011721856077621
XUKYUY_FSR,0.866174,0.7224163910079824
DUZJAK01_FSR,2.195424,2.0875728455952256
OFABIG_FSR,2.748797,2.3751664534380765
GERCAK_FSR,0.6857890000000002,0.8418625898344061
QACSAQ_FSR,3.1363,3.129614747238037
BURBAS_FSR,2.404103,2.4065903087334206
WUYRIS_FSR,2.597429,2.6954253052760677
LELCOV_FSR,0.798605,0.6867735718753281
ESATIC_FSR,2.232673,2.102849585104906
RAMSUT01_FSR,3.0810400000000002,2.927215278754261
PAZXOD_FSR,0.234922,-0.006786490340715545
BESFUD_FSR,0.970892,0.8690188679220157
CIBQUA_FSR,2.8406510000000003,2.873879861340427
ODOJAT_FSR,4.806987,4.520143379015288
GINJAR_FSR,2.773929,2.79593044243866
DOZQUF_FSR,1.031987,1.2260275297528835
MONPIQ_FSR,3.303612,3.0407742104711133
HOKYOX_FSR,1.369826,1.120642865519038
CUGREC_FSR,4.4096720000000005,4.346147953058601
DIPQIE_FSR,2.98936,3.044336934141093
NARLEZ_FSR,2.383767,2.450489146373915
ROMTET_FSR,3.086243,3.1605857084099185
PUFYOG_FSR,2.977698,2.6189162062312406
AHAHIB_FSR,3.177025,3.226105200602497
BUKFAQ_FSR,1.442036,1.3995542169444803
KIVGEC_FSR,0.480496,0.44341701069856754
OHETOL_FSR,2.320416,2.9207478753508482
UZAVOH_FSR,0.525447,0.716159408015308
IBEWAN_FSR,2.316331,2.1708524421884867
LAWQAD_FSR,2.596071,2.556327262785018
RAWPOV_FSR,1.9630150000000002,2.35207527342196
CIQQOK_FSR,3.018711,3.0579947975740325
LOFJOG_FSR,3.223722,3.1700514417473364
KIBRET_FSR,1.6588060000000002,1.9660159717217027
ATOMIF_FSR,0.6932680000000002,0.9753542591958464
UNINEL_FSR,2.535918,2.559811435998526
FIHWOK_FSR,1.2296479999999999,1.114153372379679
NAGZIH_FSR,0.8578530000000001,1.1486515868822735
ERUCOL_FSR,0.11677699999999992,0.5745400678957253
DIFSER_FSR,1.5359509999999998,1.5247413867267294
LOJLAZ_FSR,0.17973399999999995,0.34006566807305916
EBODEF_FSR,1.990789,2.1374378732611135
GIQRAC_FSR,1.290748,1.032055686188528
UFOGAZ_FSR,4.03246,4.015367161586621
AXUFAB_FSR,3.349189,3.2417703394866084
NAQFER_FSR,0.8087360000000001,0.8868314962224595
KIGFAH_FSR,2.875328,2.7407453986101338
RUVYOX_FSR,2.210711,2.4459280316899523
EHESUH_FSR,2.6618320000000004,2.57659124400924
DECBAQ_FSR,0.12912400000000002,0.12728702524814395
KOLKOL01_FSR,0.897124,1.1033742608953858
LEZPAJ_FSR,2.4805,2.2256820981668
OKUVEW_FSR,2.059941,2.2348633348387708
TATRAI_FSR,2.637244,2.829963880130702
BEHBIZ_FSR,0.807238,0.7932804630427981
QETTER_FSR,0.825559,0.7417360541285163
DOCHIN_FSR,2.085691,1.929395270995542
TIQZUP01_FSR,1.4871139999999998,1.4566587640337616
BUYCII_FSR,0.8745360000000001,0.9778854874059562
OYIXUR_FSR,1.41751,1.3625715553441768
LARLEX_FSR,3.12526,2.9602751549399713
QAFJAL_FSR,3.1882650000000003,2.684183131689686
YIXKEV_FSR,0.753703,0.9208827911534456
DITJEX_FSR,2.6254120000000003,2.7243942619031287
KEGVEA_FSR,1.14222,1.1437013296224308
YIWCEO_FSR,2.7223759999999997,2.7293665016440016
NUGJIJ_FSR,3.515933,3.3660090331638877
BUDGEN_FSR,2.803675,2.602927707480511
YAPKOQ_FSR,2.933042,2.8276126164606197
GIHHEN_FSR,2.2773849999999998,2.2903132103652197
IMEXEF_FSR,2.84372,2.5554211154276274
OQOMAK_FSR,3.5668089999999997,3.4357323884206075
OREMOO_FSR,1.906402,1.6243134944091722
YIQSOG_FSR,0.8037799999999999,0.8221465520989995
QITRET_FSR,2.755287,2.459707109459451
JOFLEX_FSR,4.4544440000000005,3.8863537342086474
HUZRIE_FSR,1.2728780000000002,1.5910914350007346
AWONIK_FSR,3.6337300000000003,3.5490787817362914
GIGBIJ_FSR,2.64617,2.521348664965359
CUGLTM01_FSR,0.8542430000000001,0.9544871308649903
ODAVIA_FSR,2.7564300000000004,2.8022544086284817
LOXZEF_FSR,2.5809100000000003,2.5321637689768757
PASQUX_FSR,0.5756720000000001,0.5533402935502565
CIXRUX_FSR,3.436989,3.270700203126374
LIFBIO_FSR,1.7821759999999998,1.7484334763744531
HOTDEZ_FSR,0.666456,0.6069348623772441
KOBBOS_FSR,3.88475,3.433289822204216
FIYJOP_FSR,4.559576,4.428245616811401
ECIWAO_FSR,2.205316,2.447269116530933
MOGTUZ_FSR,3.4835559999999997,3.350259748515981
ACIGEB_FSR,2.4566169999999996,2.469716998123271
BUSBAT_FSR,0.848037,0.8406413778499129
IYEXEP_FSR,2.5201919999999998,2.6630249715029635
UFAVED_FSR,0.8905590000000001,0.9834447700394691
POCWAH_FSR,2.0481689999999997,2.143479379629717
BEDWEN_FSR,3.6987309999999995,3.6352833582391426
SITPER_FSR,0.7288940000000002,0.6983718906971959
HAXSUW_FSR,0.724865,0.7530202523676408
CILDAD_FSR,1.424925,1.4641397444762383
GONTEK_FSR,3.39985,3.364617577598885
PEVLEJ_FSR,2.917954,2.8597617113096625
YEMWAR_FSR,0.899911,1.0248627144762281
EBIQIR_FSR,3.419507,2.9112268044114344
LUYKEX_FSR,1.811596,1.6089019464423338
POPICR01_FSR,1.869994,1.8452757970684388
EBIBAU_FSR,2.9195070000000003,2.637506385097545
WIRGOW_FSR,0.6689189999999999,0.6441350577231759
EXONIP_FSR,2.964715,2.728163669501086
QIJYEP_FSR,3.294957,3.1523446906741235
IBIMEM_FSR,3.243743,3.394196144631202
FAVGUH_FSR,2.9154709999999997,2.9804401302307966
BOJLIW_FSR,0.5955080000000001,0.8429273919882476
SAJSAY_FSR,2.5559380000000003,2.4518129312449304
ODOCER_FSR,2.45824,2.2990723837701417
IBIVOF_FSR,1.067401,1.6588273373334985
XORKAR_FSR,2.264481,2.2328560002578897
LOQNUC_FSR,4.194632,3.8654407648202493
EDABAO_FSR,2.738672,2.6752274327390317
MAPLOG_FSR,0.8795109999999997,0.6990560876393062
GAXHIY_FSR,2.3411020000000002,2.3326460112378626
HUZPUO_FSR,0.806719,0.9239146967183132
PIJYAL_FSR,3.036349,2.6149667491899535
LEZTIW_FSR,2.818273,2.805131729535379
MUFHAX_FSR,2.478042,2.3663126674828874
XACTUR_FSR,0.985727,1.0884046882553307
UFIJOK_FSR,2.277029,2.3568249043655882
TARSOW_FSR,3.025129,3.0083299161936097
ROFNAE_FSR,3.351203,3.2830422715647387
HIHNET_FSR,0.4241270000000004,0.5384128592394646
TIHPEI_FSR,0.912905,0.8738499316674933
IHIYIH_FSR,1.7666319999999998,1.835149319173972
LATYEM_FSR,3.6659300000000004,3.547834001030239
MEHTAX_FSR,2.917005,2.824744741768491
CECMEF_FSR,2.5093810000000003,2.1141269393185738
CESYEF01_FSR,1.488705,1.5890914284222717
RUXXAJ_FSR,2.607111,2.7004702331105648
PIHSAB_FSR,4.3299449999999995,4.327303697391734
XAMCUK_FSR,0.879906,0.8682604223249228
LIKBOX_FSR,3.203433,2.750876279875122
DOQROQ_FSR,0.786092,0.6811496365901988
FETMOH_FSR,3.5128699999999995,3.68415868569344
EFULUN01_FSR,0.849649,1.4843224111683
ADABIS_FSR,0.820787,0.7985455119275997
LALHEN_FSR,2.1516439999999997,2.394660712178421
RIRCON_FSR,2.7636830000000003,2.4781387832007624
AMOZOS_FSR,2.955122,2.9454244035037966
XUPBOA_FSR,2.699238,2.866193568719666
MIHHOB_FSR,3.625117,3.382535781809672
EQUWIW_FSR,3.675646,3.665801304794009
CILQET_FSR,0.405016,0.5675266229638538
PADROD01_FSR,2.933271,2.855740590675399
TUFJUA_FSR,2.125712,2.098296421554945
BEZTUX_FSR,1.5362210000000005,1.4561440019315839
MAJKEO_FSR,2.485247,2.2594022389866666
TEQPOV_FSR,1.40121,1.4309931080283
CIDGOO_FSR,0.9661420000000001,0.6827861861168998
CUXPAN_FSR,2.128857,2.2668613556834636
ROJBID_FSR,4.641897,4.58286003775202
YEMNUA_FSR,3.341827,3.201176246733567
EMIZAC_FSR,3.2914839999999996,3.3241003522056545
MEDKAJ_FSR,2.644775,2.6782567343649717
CUPHOM_FSR,4.474696,4.4248151130189335
ADOKAG_FSR,2.8203080000000003,2.7401706024703234
ASOWOU_FSR,1.5951950000000001,1.6229783031329887
RIVBOO_FSR,2.487255,2.4950374730546514
KIXSAN_FSR,4.577269,4.375576283410023
NIGPOL01_FSR,1.722834,1.7184133974131512
KESHOI_FSR,2.1582830000000004,2.073310024002751
YAMQUZ_FSR,3.25116,3.064048038731933
HIGMIU_FSR,2.4810790000000003,2.444306166239045
SIXZIJ_FSR,3.932628,3.7102677727294235
BUXBUR_FSR,4.434206,4.010372726319968
XEMHIJ_FSR,1.611193,1.4860829694041087
GIMGIT_FSR,3.2025550000000003,2.925199220034223
KEHLIV_FSR,2.263555,2.1237624135431687
WUBZOI_FSR,1.4181340000000002,1.2444866815428774
DEGJAC_FSR,0.773644,0.9810263581571164
NUHDUQ01_FSR,3.718638,3.57212315334521
NOHGEX_FSR,3.265352,3.122303918734872
ETEKAQ_FSR,2.022516,2.2046001159744577
MOGVIO_FSR,3.1424670000000003,3.2255983354878204
HUJHUP01_FSR,0.9873649999999999,1.0466172769055895
FEYSIM_FSR,0.919775,0.9029395132732745
HIZKEI_FSR,2.301581,2.3821720468140484
QATWAL_FSR,1.007937,1.3211495631018693
QAHBAE_FSR,1.766908,2.3100017627578
MOXGAH_FSR,2.91644,2.484073580725763
NAMLAR_FSR,1.9773720000000001,1.6483862841223385
REGMEX_FSR,0.192383,0.35091091281381637
WIVJUG_FSR,4.06675,3.8398770261513455
UHOSUG_FSR,1.2093699999999998,1.3646999380995943
XASSAO_FSR,2.066764,2.0687607240157
TIGWOX_FSR,3.167778,3.1200521810078143
QUKRIY_FSR,2.128749,2.2277555508159494
JOXMIS_FSR,3.490539,3.4848920753895882
DEXXAF_FSR,1.7297930000000001,1.710836307646237
NUVFAM_FSR,3.818778,3.6701730813465208
KIJSII_FSR,4.4858910000000005,4.286920742546492
BUXTEV_FSR,1.5407790000000001,1.5902379337637846
ACIGAX_FSR,2.5785810000000002,2.3964163164684464
BIYXEN_FSR,2.443414,2.2474494361336284
RUZHIE_FSR,2.8435610000000002,3.3608028214774066
OBECIH_FSR,2.2979849999999997,2.06574043203441
CIMZII_FSR,4.680838,4.223581419709809
RAPBIT_FSR,3.759821,3.4965445041062964
PAYTAM_FSR,2.293081,2.4641965526649727
JODVEE_FSR,3.736586,3.422874965743574
NAKQUN_FSR,2.721847,2.8199268090373977
CINNUJ_FSR,2.878278,2.7413331350823142
JEXRUA_FSR,2.7627520000000003,2.893600005501817
VERQOA01_FSR,4.561937,4.421659030050865
TELDAP_FSR,4.9697390000000015,4.650022745795809
HOQKII_FSR,2.935114,2.9818642589874393
NICROI_FSR,1.672727,1.919665937299527
PASDIY_FSR,2.207175,2.249025631689129
GUYHOX_FSR,2.5644869999999997,2.6705000723252184
HXTPSN01_FSR,4.0174650000000005,3.631104886578413
AMIHOV01_FSR,1.1227840000000002,1.1088535176176428
TIJXIV_FSR,3.238905,3.1051253496057143
IKENAP_FSR,2.910139,2.776702850925119
MUQWAY01_FSR,1.13488,1.506766235255924
NAMDAH_FSR,3.865851,3.8472982977818333
RAXNEK_FSR,0.381916,0.6158986768780181
FIBFEC_FSR,1.985647,1.8836688194313282
EKIHAI_FSR,1.9410770000000004,1.9210813437277423
CITWEK_FSR,2.6141490000000003,2.544164285271499
LOBXEH_FSR,0.04588900000000029,0.29328182927285695
RAVLUV_FSR,2.507203,2.6055338277910067
KISDUM_FSR,2.412237,2.358106756086748
TITHAH_FSR,1.2356690000000001,1.110093174808327
RIJZAO_FSR,2.062846,2.460078625870736
GEZTEM_FSR,0.8066949999999999,0.8268280987205259
RIXDIM_FSR,1.870569,1.8761250021260167
HISVIR_FSR,1.2395520000000002,1.1908775373636828
BOWKUU_FSR,2.004609,2.0511820168484647
TAGCIP_FSR,0.15678500000000015,0.3879852596235853
JIFXOM_FSR,4.768826,4.6898591815073765
LERNIG_FSR,3.530697,3.5197887631756757
DOPTIM_FSR,3.254862,3.2361739591279637
SIVGIP_FSR,5.306719,4.858782232070453
LOHKOK02_FSR,2.308087,2.195030854182903
AQOFOC_FSR,0.9742959999999999,1.376348717246259
MUZCUF_FSR,2.6130240000000002,2.7799647576119497
ACATIJ_FSR,1.4071610000000003,1.7661259310231188
FIMDEK_FSR,0.8422909999999999,0.909249394320419
AXAQAT02_FSR,1.316455,1.2956141968306731
GESDEP_FSR,0.948495,1.0802199557996843
EQIZAF_FSR,1.080804,1.032797005250238
GEXREI_FSR,2.669668,2.575081248439311
OCACUR_FSR,0.4473989999999999,0.3513821842956162
BAQRIX_FSR,0.9776239999999999,1.4766903482595453
PUHRUG_FSR,0.9183610000000001,1.1613564613828586
YOKDOR_FSR,0.7426569999999999,0.4301813935437693
BOYSIT_FSR,2.338918,2.2894817621583385
KIWSAL_FSR,3.2838220000000002,3.0957599931804722
DIZYIV_FSR,1.08546,1.1073816871167494
WEWVOM_FSR,2.965037,2.7586140488433486
EQINUO_FSR,3.701656,3.6475702338196356
FUQFAA_FSR,2.9687200000000002,2.9432760864257546
CETVAA_FSR,0.8211740000000001,0.813661224034945
NENWUZ_FSR,0.30977999999999994,0.2513843596252485
KIYHAE01_FSR,0.782449,0.7127633292764557
NUMZIF_FSR,2.549123,2.4885146861892053
BEZXOU_FSR,3.553014,3.207057861623454
EMELOX_FSR,0.9983319999999998,1.243099936010676
COKNIB01_FSR,0.040989000000000164,0.3316028533416784
GIFZIG_FSR,1.4172089999999995,1.5484729112920945
NEQNAZ02_FSR,2.629123,2.7475143598680702
IVAZOU_FSR,2.772279,2.9392219770991517
RAWTUF_FSR,2.8433840000000004,2.5123269238126724
FIDTIX_FSR,3.946889,3.7045425707345387
DIHQET_FSR,1.0438100000000001,1.0988648739715483
LISBUL_FSR,3.4357,3.2425892480778415
WEHDAR_FSR,3.126735,2.9725123642622364
KEQNOK_FSR,4.543437,4.250122630369717
KIVNUA_FSR,2.1760099999999998,1.6657579166930532
LUYCEN_FSR,1.6896240000000002,1.7982844769273285
NEFJOA_FSR,1.448052,1.4910632449507304
LUGWAM_FSR,4.055129,3.8640455050257607
AJILIP_FSR,1.6001700000000003,1.5772217216248592
WAHMOJ_FSR,1.2212889999999998,1.2248633569307934
LIYVOG_FSR,0.8579209999999999,0.9716111929962921
WEFQUW_FSR,2.404214,2.358897091037825
CIRQOM_FSR,2.891178,2.9116708833451064
NELCEN_FSR,0.2591190000000001,0.34157507809172927
BUBHUC_FSR,2.3851440000000004,2.3326545949890374
AQEHAH_FSR,2.450415,2.5482419965565306
PUBGID_FSR,2.5060580000000003,2.497719103274413
CUXSUK_FSR,1.9240009999999999,2.2503219351258963
UFEZAH01_FSR,1.18641,1.4542220388462113
QUBZIW_FSR,2.4963040000000003,2.6119400334161043
VAZQOD_FSR,2.7907710000000003,2.966680567359383
BUWWIB_FSR,2.583788,2.582635621892017
ODAHUY_FSR,4.429015,4.309210421490352
CUYJEM_FSR,2.826236,2.7509335680039477
QAGSIC_FSR,2.141635,2.075330316410927
OHIZIO01_FSR,0.2772770000000002,0.3767573639233568
DICHUV_FSR,2.815693,2.9379532694639323
UNOQOE_FSR,2.735087,2.456068933235521
EHIZAX_FSR,2.4731349999999996,2.3592671299747536
VIXNIB_FSR,3.62664,3.4573114442336674
OBAWOG_FSR,4.300772,4.010440925700095
WIHPUA_FSR,2.803728,2.811748278024133
FITCUJ_FSR,4.353152,3.9914816074196153
ELOZIO_FSR,0.573037,0.9376272824103182
FISNUT_FSR,1.6325269999999998,2.0997149903022176
RUWLAY_FSR,2.161929,2.134378985790889
IMEFAI_FSR,3.470355,3.5090428166428005
GERPID01_FSR,2.435646,2.5319033767611216
UKEWIR_FSR,2.8547260000000003,2.9357098737299623
EYONIQ_FSR,2.494511,2.671410577839751
MIPNIK_FSR,0.6305000000000001,0.8686504855397956
PYRCOC06_FSR,0.3495189999999999,0.39739078483534485
UWIBAF_FSR,2.665468,2.230155632036656
FURYIB_FSR,0.717454,0.9637294390124111
COGXUU_FSR,1.5419690000000001,1.2851820332540456
IWEQIK_FSR,2.691119,2.640459293985842
OGALAK01_FSR,3.814236,3.4411571329148956
AFAHEW_FSR,3.157257,3.077324366333869
NECCIK_FSR,5.3343620000000005,4.972687246541245
DAFTEM_FSR,3.080452,2.9509543491053236
TIDWAF_FSR,0.01907700000000001,0.6011992161408628
NACLIO_FSR,3.146687,3.0746872753844734
RINPOT01_FSR,0.7207100000000001,0.8757458356689725
LABJAB_FSR,4.176162000000001,3.892921128532901
FEJGEH_FSR,2.445761,2.7576807299880777
ROQQUL_FSR,0.920702,0.8778329686503845
HEWCOD_FSR,3.3686350000000003,3.276601568397318
MUMNOX_FSR,3.125397,2.756831127317625
BIHZID_FSR,0.021079,0.7006460510023302
QAWJOP01_FSR,0.4807009999999998,0.4620367526595004
WEMJUU_FSR,3.86511,3.8424785067355884
SODDAQ_FSR,1.54435,1.6040009464990312
PALHUI_FSR,2.973595,3.0392195992066675
KOGNIE_FSR,0.1989050000000001,0.6767413729226845
IXOWAV_FSR,1.046496,0.8266672858346809
IZEBEV_FSR,2.729306,2.703001117123236
GIKBAE_FSR,3.657133,3.6363948386910323
NUXLUN01_FSR,0.7100770000000003,0.750047432000823
CUWNEO_FSR,2.0788100000000003,2.1166700836543484
JAMPUJ_FSR,4.1517919999999995,4.213494041971877
ISOQAI_FSR,1.092999,1.0635638177956181
NEZNAJ_FSR,3.059385,2.928491365714617
ALIVOH_FSR,2.972791,2.929443640060313
BOQTEH_FSR,0.5484349999999998,0.9272028334286873
ETEVEE_FSR,1.743999,1.6161714818867807
PIJZAK_FSR,0.964902,0.9722910308102968
FADZIW_FSR,3.0714780000000004,2.841412276420648
CUCPYO12_FSR,0.604438,0.6012889992020938
SINKUX_FSR,0.3802990000000001,0.4801288949719833
ALILIS_FSR,2.77413,2.619981825369628
IPUCEB_FSR,2.078615,2.0013786803382345
VEGXAI_FSR,2.838743,2.8109367670061545
COWKUV_FSR,3.742383,3.752659635554032
IFELEL_FSR,2.9664580000000003,3.4794737035409753
CAVSAV01_FSR,0.625618,0.7469755782111989
QEKYOX_FSR,2.896309,3.0489356085311314
KAWPUV_FSR,2.612971,2.500691289880983
TAHFUF_FSR,4.194702,4.330278705154257
WOFMAI_FSR,0.345788,0.46833577661588777
UMAWOV_FSR,4.054932,3.958609528250978
OTEGOL01_FSR,3.3855440000000003,3.2998064731689176
LOZYIK_FSR,2.724948,2.9574413040469025
ESATAU_FSR,1.964001,2.1529931897013412
KIBQUI_FSR,1.50226,1.5130039697961806
QAWBUN_FSR,3.13605,2.8282419525741744
AWEJAO_FSR,2.911836,2.8937887382819465
VELRAI_FSR,1.7933709999999998,1.5886993889076066
FAYQUS_FSR,3.048852,2.890733230602862
RUFMUA01_FSR,3.222077,3.139312081438092
IDIGIN_FSR,3.093004,2.863931405535112
VETBAA_FSR,1.1375989999999998,0.8441314033275304
VIWHOA_FSR,2.061502,2.3055248061951303
PEFVUT_FSR,3.260419,2.8627740183531003
KIZXUM_FSR,1.067776,1.166778144329598
WIXGAN_FSR,1.2861250000000002,1.1579763219525958
MEVBOF_FSR,2.251935,2.288777176232866
EBOXUO_FSR,0.5592229999999999,0.6586906226362785
DUYVAW_FSR,2.673095,2.534989521448658
HAHQIT_FSR,1.1957749999999998,0.8892281729844029
VERQOA_FSR,4.26374,4.2719835299448725
JAHJEK_FSR,2.523793,2.3691256558013762
LAGPEQ_FSR,2.86659,2.8758069120419236
YENMIQ_FSR,1.8291580000000003,1.3140649418714858
OFIFAL_FSR,2.903909,2.9939410181364163
HUDQED01_FSR,2.0264930000000003,2.0112191817435985
RODXEO_FSR,2.980813,2.9641181670493886
DOHLAQ_FSR,0.739812,0.671266073430111
SEBMOB_FSR,4.852828,4.693564879718174
HESKIZ_FSR,0.245787,0.5492822133799109
SIKROU_FSR,4.9765820000000005,5.171364327683502
TUMGAJ_FSR,4.222664,4.152553753958138
IKUREL_FSR,1.502413,1.2313176316013568
LIFXUU_FSR,2.123436,2.0522754068828704
KOMMII_FSR,5.066807,4.139912923329444
TATCAV_FSR,2.846696,2.933070174333068
FOJKIA_FSR,2.749422,2.616798813764305
LAGRIX_FSR,1.060937,1.0737577361480177
ITOBEZ_FSR,1.429594,2.3990140997964957
HUSQOC_FSR,3.1530669999999996,2.922808613647277
IVONOX_FSR,2.137284,2.0651083174168825
DUYPUK_FSR,0.9134459999999998,0.9394234281974221
CAXVUV_FSR,0.972511,0.9835720796979075
NESYOZ02_FSR,0.08692900000000002,0.16546495426583618
UZAGUY_FSR,1.853429,2.4972879517689393
GIQXOU_FSR,0.333958,0.366308529863403
PAPWUA_FSR,2.4280470000000003,2.496054011921764
WOGLEL_FSR,3.138776,3.0525801250723035
HOMFIA_FSR,2.830501,2.6497427939634193
OZAYEV_FSR,1.9881900000000001,2.2013718188442297
LAWNUU_FSR,4.367941,4.309752425435036
WAZJUE_FSR,1.113954,0.8855140495491582
OFOHAU_FSR,3.007064,2.8635214907389255
PACWIA_FSR,3.186358,2.658220869172162
CISXAE_FSR,1.1377419999999998,1.2974581817689668
REQSEO_FSR,3.085096,3.0750529670589053
GUVYUS_FSR,2.165826,2.2508155193594988
RACBUU_FSR,0.889214,1.648054120236388
HIQXEM_FSR,2.037686,2.1047021784744047
HOTPOW_FSR,4.632161,4.440605559220678
FOSMEH_FSR,3.3696339999999996,3.468580303331489
GETWOT_FSR,2.867593,2.834512741727636
TEBCOV_FSR,1.117372,1.7243480185490512
FISDIU_FSR,3.5965510000000003,3.3636297353566107
EPOZIU_FSR,0.8549530000000001,0.7906174526675329
SABZAZ_FSR,0.966157,1.056253757496414
ASELER_FSR,3.071559,2.868848759735407
SEYKUD_FSR,1.5944180000000001,1.6668354324530412
GANMIU_FSR,3.044521,2.9997617993833003
MIMHOH_FSR,3.039088,2.7202933401583635
XUMQEB_FSR,2.24749,2.2628347969923963
SCNTAD_FSR,4.2923849999999995,3.986393543514975
JIZPEQ_FSR,2.7507330000000003,2.6968444024280362
ADODUU_FSR,3.4489160000000005,3.2073898734480437
LADSUH_FSR,2.507164,2.0895298934999076
KULCAX_FSR,0.7706389999999999,0.8933247518318339
EBOKAJ_FSR,2.234282,2.7193461980599807
GAJREQ01_FSR,3.005933,3.0580030689925337
ULIBAU_FSR,0.403645,0.6656547547622793
VUKWOP_FSR,3.156177,2.8397885825738953
UWIHEO_FSR,1.954541,1.9157481087943964
PATZAO_FSR,0.910065,0.9107955246968658
AQOHAQ_FSR,4.476705,4.15612597854318
LOXWEC_FSR,0.647717,0.6106936379945793
NERZOA_FSR,0.8957569999999999,1.0080909354278162
QETFEA_FSR,0.537887,0.6539796428576707
TAKSAZ_FSR,3.796213,3.7185969331133357
NEDHIN_FSR,0.8837009999999998,0.8202353344832787
XIRYII_FSR,1.4656900000000002,1.5672417101155816
HAGTIT_FSR,2.132072,2.1341837439775375
MIDVEA_FSR,0.053015000000000034,0.30754823036708956
WOVPII_FSR,1.110417,0.9907871821971526
OVUNOJ_FSR,4.09604,3.8994047842036252
CICJEE_FSR,1.97849,2.012397482466916
NEJYOS_FSR,2.695879,2.485898699087315
XEBMOG_FSR,1.0588480000000002,1.1143359081851187
WOFYIB_FSR,0.08215200000000022,0.18577382547022836
NOGMIG_FSR,5.2892779999999995,4.7739231951249295
LUWCEL01_FSR,0.7294179999999999,0.7318516846193504
HUFTOT_FSR,0.040629000000000026,0.24218163234814405
WEVLAK_FSR,0.6404989999999999,0.6070266910802076
GAMTUM_FSR,3.026015,3.0897724999254095
CURNOU_FSR,2.3609009999999997,2.279505561729483
GEZVOY_FSR,1.710584,1.827065961981063
SESBOK_FSR,2.935419,2.8990940429464302
JOFZUZ_FSR,2.459316,2.5239285102042928
DODPIV_FSR,1.035277,1.088899201761535
IPINAY_FSR,1.113279,1.0885210381601311
